% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
35074 +3.328680493e+01 +3.328680493e+01 +4.634680493e+01 +4.634680493e+01 +1.6440e-01 +4.7900e-01 -2.6822e-01 +5.1179e-02 +1.4231e-01 +4.1490e-01 -3.4816e-02 -8.3295e-01 +6.8382e-02 -1.5276e-01 -5.4233e-01 +4.7815e-01 -5.5443e-01 -3.9526e-01 -2.3158e-01 -4.0181e-01 +8.6859e-01 +8.9369e-01 +3.3153e-01 -2.0172e-01
35966 +3.141256634e+01 +3.141256634e+01 +4.447256634e+01 +4.447256634e+01 +1.7010e-01 +4.6736e-01 -1.9195e-01 +5.1506e-02 +1.2123e-01 +9.9639e-03 +8.1397e-02 -6.8163e-01 +4.8222e-02 +3.1771e-02 -7.0111e-01 +4.2042e-01 -5.9734e-01 -4.1621e-01 -4.6704e-01 -4.6430e-01 +1.0212e+00 +9.4132e-01 +3.8193e-01 -3.1568e-01
37913 +3.002365302e+01 +3.002365302e+01 +4.308365302e+01 +4.308365302e+01 +2.0547e-01 +4.4103e-01 -1.9237e-01 +9.0772e-02 +1.4532e-01 +7.1540e-02 +1.8030e-02 -7.3378e-01 -6.8935e-03 -2.5375e-01 -5.4654e-01 +5.4236e-01 -4.2623e-01 -1.3424e-01 -3.3523e-01 -5.4813e-01 +9.5454e-01 +9.5443e-01 +6.0639e-01 -3.2629e-01
38481 +2.764069732e+01 +2.764069732e+01 +4.070069732e+01 +4.070069732e+01 +1.4469e-01 +4.3501e-01 -1.9191e-01 +5.2497e-02 +1.7996e-01 +1.2055e-03 +1.0579e-01 -6.6503e-01 +5.7665e-02 -7.2537e-02 -5.9137e-01 +5.2026e-01 -5.2470e-01 -2.9972e-01 -5.3388e-01 -5.0341e-01 +9.3765e-01 +9.0865e-01 +6.7816e-01 -3.9263e-01
39129 +2.428275646e+01 +2.428275646e+01 +3.734275646e+01 +3.734275646e+01 +2.4367e-01 +4.8220e-01 -2.7557e-01 -8.3357e-04 +5.4914e-02 +1.0650e-01 +7.8483e-02 -7.3764e-01 +1.6004e-01 -3.3378e-02 -6.0407e-01 +5.4336e-01 -5.6831e-01 -3.3703e-01 -5.2433e-01 -5.8480e-01 +9.7365e-01 +9.6707e-01 +4.8170e-01 -2.1974e-01
40216 +2.183558744e+01 +2.183558744e+01 +3.489558744e+01 +3.489558744e+01 +1.4897e-01 +4.5197e-01 -2.3767e-01 +7.9535e-02 +1.6335e-01 +1.6299e-01 +4.4824e-02 -7.1968e-01 +9.9688e-02 -3.4862e-02 -5.7486e-01 +5.8988e-01 -5.5742e-01 -3.1383e-01 -4.1819e-01 -4.2472e-01 +9.4314e-01 +1.0108e+00 +4.9921e-01 -1.8707e-01
41703 +2.122444464e+01 +2.122444464e+01 +3.428444464e+01 +3.428444464e+01 +2.0345e-01 +4.7754e-01 -3.4539e-01 +5.4611e-02 +1.6717e-02 +1.5867e-01 -4.0804e-02 -7.1994e-01 +5.2850e-02 -4.1305e-02 -6.2598e-01 +4.8841e-01 -5.4890e-01 -3.4952e-01 -3.5638e-01 -5.2550e-01 +9.4218e-01 +9.7700e-01 +4.7475e-01 -1.8617e-01
43404 +2.084927036e+01 +2.084927036e+01 +3.390927036e+01 +3.390927036e+01 +1.8416e-01 +5.1334e-01 -3.0666e-01 -6.1499e-03 -3.3805e-02 +1.8565e-01 +3.8455e-03 -8.0380e-01 -1.0997e-02 -1.2308e-01 -6.4016e-01 +6.2147e-01 -5.5286e-01 -3.0722e-01 -3.8875e-01 -4.7948e-01 +9.3093e-01 +9.3381e-01 +4.6266e-01 -1.1596e-01
43461 +1.994614681e+01 +1.994614681e+01 +3.300614681e+01 +3.300614681e+01 +2.2296e-01 +4.9147e-01 -3.6493e-01 -2.9294e-02 +3.2949e-02 +1.7399e-01 -1.8240e-02 -8.0982e-01 +5.0931e-02 -6.4162e-02 -6.3565e-01 +5.7496e-01 -5.7295e-01 -3.3996e-01 -3.6949e-01 -5.4085e-01 +9.4351e-01 +9.2187e-01 +5.2933e-01 -1.1004e-01
44454 +1.936829275e+01 +1.936829275e+01 +3.242829275e+01 +3.242829275e+01 +2.2977e-01 +4.5313e-01 -3.4878e-01 -8.4403e-03 +2.6125e-02 +2.1273e-01 -3.9159e-03 -8.0163e-01 +5.3390e-02 -1.1500e-01 -6.1765e-01 +5.6765e-01 -5.8991e-01 -3.1108e-01 -3.4779e-01 -4.4659e-01 +8.8749e-01 +9.6167e-01 +4.3360e-01 -9.5006e-02
46232 +1.894711027e+01 +1.894711027e+01 +3.200711027e+01 +3.200711027e+01 +2.5890e-01 +4.7144e-01 -3.6893e-01 +4.9219e-03 +1.3500e-02 +2.5275e-01 -7.7785e-02 -8.0257e-01 +6.7622e-02 -6.2428e-02 -6.0521e-01 +6.1683e-01 -5.6303e-01 -3.3899e-01 -3.7064e-01 -4.9259e-01 +8.5496e-01 +9.3483e-01 +4.5820e-01 -2.1729e-02
47168 +1.849271175e+01 +1.849271175e+01 +3.155271175e+01 +3.155271175e+01 +2.5224e-01 +4.8182e-01 -3.6902e-01 -1.0569e-02 +3.1287e-03 +2.3550e-01 -8.0473e-02 -8.0095e-01 +3.7769e-02 -1.1025e-01 -6.3533e-01 +5.9584e-01 -5.8971e-01 -3.5986e-01 -3.9837e-01 -4.6365e-01 +8.4927e-01 +9.2706e-01 +5.0230e-01 -2.7888e-02
51818 +1.808924922e+01 +1.808924922e+01 +3.114924922e+01 +3.114924922e+01 +2.8524e-01 +4.5058e-01 -3.9763e-01 -6.4481e-02 +1.7435e-02 +2.2935e-01 -1.1084e-01 -8.1577e-01 +6.3314e-02 -8.6387e-02 -6.0671e-01 +5.5481e-01 -6.0622e-01 -3.6583e-01 -3.7513e-01 -4.7315e-01 +8.2822e-01 +8.8670e-01 +4.7222e-01 +1.5231e-02
55431 +1.776952057e+01 +1.776952057e+01 +3.082952057e+01 +3.082952057e+01 +2.9507e-01 +4.5185e-01 -3.9900e-01 -7.2154e-02 -2.0348e-02 +2.4926e-01 -1.3305e-01 -8.2113e-01 +6.0813e-02 -9.4324e-02 -6.0745e-01 +5.7385e-01 -6.3183e-01 -3.7398e-01 -3.6719e-01 -4.4580e-01 +7.7818e-01 +8.8210e-01 +4.9580e-01 +4.2340e-02
64029 +1.737646236e+01 +1.737646236e+01 +3.043646236e+01 +3.043646236e+01 +3.3334e-01 +4.3205e-01 -4.2677e-01 -8.8722e-02 -2.4860e-02 +2.5864e-01 -1.7950e-01 -8.2385e-01 +3.2732e-02 -6.6314e-02 -6.0395e-01 +5.6337e-01 -6.5446e-01 -3.6683e-01 -3.5153e-01 -4.0614e-01 +7.0841e-01 +8.2246e-01 +5.0962e-01 +1.2651e-01
71895 +1.695398166e+01 +1.695398166e+01 +3.001398166e+01 +3.001398166e+01 +3.6872e-01 +3.9687e-01 -4.4472e-01 -1.1426e-01 -1.9324e-02 +2.6568e-01 -2.4683e-01 -8.1967e-01 -1.6853e-03 -4.2388e-02 -6.1180e-01 +5.4895e-01 -6.7607e-01 -3.7737e-01 -3.3898e-01 -3.7401e-01 +6.2969e-01 +7.6333e-01 +5.5920e-01 +2.1051e-01
79368 +1.658955303e+01 +1.658955303e+01 +2.964955303e+01 +2.964955303e+01 +3.9037e-01 +3.9334e-01 -4.5893e-01 -1.2876e-01 -6.9974e-03 +2.5822e-01 -3.1240e-01 -8.1887e-01 -5.1783e-02 -1.2106e-02 -6.1399e-01 +5.2682e-01 -6.8564e-01 -3.7416e-01 -3.1023e-01 -3.5858e-01 +5.5508e-01 +7.3425e-01 +5.9735e-01 +2.7156e-01
87240 +1.621664895e+01 +1.621664895e+01 +2.927664895e+01 +2.927664895e+01 +4.0778e-01 +3.8696e-01 -4.5809e-01 -1.4492e-01 +2.3279e-02 +2.5052e-01 -3.8057e-01 -8.0524e-01 -8.3101e-02 +1.5209e-02 -6.1683e-01 +5.0081e-01 -6.8554e-01 -3.6308e-01 -2.9147e-01 -3.2111e-01 +4.7536e-01 +6.9293e-01 +6.3957e-01 +3.3940e-01
95317 +1.584884049e+01 +1.584884049e+01 +2.890884049e+01 +2.890884049e+01 +4.0899e-01 +3.9811e-01 -4.5862e-01 -1.4795e-01 +5.4866e-02 +2.3284e-01 -4.4830e-01 -7.8284e-01 -1.1638e-01 +3.6832e-02 -6.0718e-01 +4.6594e-01 -6.7641e-01 -3.4514e-01 -2.8793e-01 -3.1965e-01 +4.0943e-01 +6.6375e-01 +6.9252e-01 +3.9955e-01
104829 +1.546876957e+01 +1.546876957e+01 +2.852876957e+01 +2.852876957e+01 +4.0850e-01 +4.1789e-01 -4.4532e-01 -1.5536e-01 +9.5050e-02 +2.0551e-01 -5.1688e-01 -7.5408e-01 -1.4278e-01 +7.3038e-02 -5.9368e-01 +4.3537e-01 -6.5257e-01 -3.2519e-01 -2.8830e-01 -2.9323e-01 +3.2089e-01 +6.3864e-01 +7.2611e-01 +4.6289e-01
113438 +1.513124944e+01 +1.513124944e+01 +2.819124944e+01 +2.819124944e+01 +3.9217e-01 +4.4626e-01 -4.2287e-01 -1.7082e-01 +1.2418e-01 +1.8077e-01 -5.8048e-01 -7.1841e-01 -1.6230e-01 +9.4941e-02 -5.8370e-01 +3.9874e-01 -6.3099e-01 -3.1976e-01 -2.8917e-01 -2.9170e-01 +2.6170e-01 +6.1561e-01 +7.6409e-01 +5.2164e-01
122472 +1.477566122e+01 +1.477566122e+01 +2.783566122e+01 +2.783566122e+01 +3.6997e-01 +4.7340e-01 -3.7911e-01 -1.9604e-01 +1.5742e-01 +1.5037e-01 -6.6451e-01 -6.6391e-01 -1.6478e-01 +1.1552e-01 -5.6096e-01 +3.6023e-01 -5.9403e-01 -3.1444e-01 -2.9294e-01 -2.8163e-01 +1.6282e-01 +6.1847e-01 +8.0523e-01 +5.6931e-01
129783 +1.443678202e+01 +1.443678202e+01 +2.749678202e+01 +2.749678202e+01 +3.4952e-01 +5.0756e-01 -3.3037e-01 -2.0562e-01 +1.7402e-01 +1.5245e-01 -7.0184e-01 -6.2172e-01 -1.4551e-01 +1.3562e-01 -5.2690e-01 +3.3120e-01 -5.7903e-01 -3.0550e-01 -3.1579e-01 -2.7716e-01 +1.0547e-01 +5.8250e-01 +8.2697e-01 +5.9657e-01
139351 +1.410115169e+01 +1.410115169e+01 +2.716115169e+01 +2.716115169e+01 +3.2617e-01 +5.3294e-01 -2.8402e-01 -2.3262e-01 +1.8513e-01 +1.5066e-01 -7.4282e-01 -5.7050e-01 -1.4601e-01 +1.6637e-01 -5.0427e-01 +3.1763e-01 -5.6082e-01 -2.9614e-01 -3.3829e-01 -2.8736e-01 +3.1976e-02 +5.8629e-01 +8.5228e-01 +6.2782e-01
147910 +1.379509392e+01 +1.379509392e+01 +2.685509392e+01 +2.685509392e+01 +3.0191e-01 +5.4780e-01 -2.3648e-01 -2.5978e-01 +1.9790e-01 +1.5398e-01 -7.6586e-01 -5.1129e-01 -1.3385e-01 +1.9837e-01 -4.7345e-01 +3.1100e-01 -5.4364e-01 -2.8791e-01 -3.5160e-01 -2.9128e-01 -3.0685e-02 +5.7034e-01 +8.7052e-01 +6.3906e-01
156391 +1.348014166e+01 +1.348014166e+01 +2.654014166e+01 +2.654014166e+01 +2.6687e-01 +5.7520e-01 -1.9712e-01 -2.7072e-01 +1.9923e-01 +1.7308e-01 -7.8302e-01 -4.4367e-01 -1.1643e-01 +2.4000e-01 -4.3080e-01 +3.0526e-01 -5.2835e-01 -2.8276e-01 -3.7289e-01 -2.9410e-01 -8.4361e-02 +5.6288e-01 +9.0060e-01 +6.5741e-01
165252 +1.314588355e+01 +1.314588355e+01 +2.620588355e+01 +2.620588355e+01 +2.3917e-01 +5.9212e-01 -1.5302e-01 -2.8552e-01 +2.0082e-01 +1.8676e-01 -7.9323e-01 -3.5852e-01 -9.5747e-02 +2.9172e-01 -3.8970e-01 +2.9175e-01 -5.0909e-01 -2.7741e-01 -3.9001e-01 -2.9512e-01 -1.5932e-01 +5.5075e-01 +9.2740e-01 +6.5899e-01
172452 +1.284648320e+01 +1.284648320e+01 +2.590648320e+01 +2.590648320e+01 +2.1164e-01 +6.0278e-01 -1.2240e-01 -2.9560e-01 +1.8187e-01 +2.1549e-01 -8.0004e-01 -2.9236e-01 -8.2359e-02 +3.4059e-01 -3.5394e-01 +2.8171e-01 -5.0773e-01 -2.6906e-01 -3.8633e-01 -3.0267e-01 -2.0114e-01 +5.4896e-01 +9.3996e-01 +6.6079e-01
179757 +1.258803821e+01 +1.258803821e+01 +2.564803821e+01 +2.564803821e+01 +1.7936e-01 +6.1240e-01 -9.3174e-02 -3.0660e-01 +1.6114e-01 +2.3872e-01 -7.9034e-01 -2.3534e-01 -7.1446e-02 +3.7357e-01 -3.1752e-01 +2.7711e-01 -5.0376e-01 -2.5579e-01 -3.8512e-01 -2.9306e-01 -2.4507e-01 +5.6366e-01 +9.4803e-01 +6.7258e-01
190427 +1.229489853e+01 +1.229489853e+01 +2.535489853e+01 +2.535489853e+01 +1.5108e-01 +6.1495e-01 -5.8242e-02 -2.9046e-01 +1.4329e-01 +2.7175e-01 -7.8866e-01 -1.7653e-01 -6.0627e-02 +4.2045e-01 -2.7365e-01 +2.7673e-01 -4.9813e-01 -2.3935e-01 -3.8712e-01 -2.8890e-01 -2.7913e-01 +5.7195e-01 +9.6466e-01 +6.8269e-01
201137 +1.202081790e+01 +1.202081790e+01 +2.508081790e+01 +2.508081790e+01 +1.1387e-01 +6.0178e-01 -3.8868e-02 -2.8478e-01 +1.1830e-01 +3.0012e-01 -7.8757e-01 -1.1849e-01 -5.0449e-02 +4.7026e-01 -2.3413e-01 +2.7276e-01 -4.8794e-01 -2.2399e-01 -3.7155e-01 -2.7583e-01 -3.1083e-01 +5.8406e-01 +9.6397e-01 +6.8933e-01
210566 +1.174441213e+01 +1.174441213e+01 +2.480441213e+01 +2.480441213e+01 +9.2604e-02 +5.9152e-01 -9.7886e-03 -2.7228e-01 +9.7653e-02 +3.2980e-01 -7.7494e-01 -4.8386e-02 -4.7043e-02 +5.2110e-01 -1.9221e-01 +2.5537e-01 -4.7989e-01 -2.0342e-01 -3.5037e-01 -2.6063e-01 -3.4201e-01 +6.0367e-01 +9.5718e-01 +7.0110e-01
223404 +1.147276773e+01 +1.147276773e+01 +2.453276773e+01 +2.453276773e+01 +5.2609e-02 +5.6394e-01 +2.3217e-02 -2.6037e-01 +6.6582e-02 +3.6190e-01 -7.7187e-01 +1.1524e-03 -4.8830e-02 +5.7828e-01 -1.4798e-01 +2.4450e-01 -4.6120e-01 -1.7297e-01 -3.3610e-01 -2.3753e-01 -3.6514e-01 +6.2003e-01 +9.4532e-01 +7.0841e-01
231202 +1.119960470e+01 +1.119960470e+01 +2.425960470e+01 +2.425960470e+01 +3.5902e-02 +5.4704e-01 +5.1759e-02 -2.5516e-01 +4.7308e-02 +3.8712e-01 -7.8569e-01 +4.8526e-02 -5.0110e-02 +6.2833e-01 -1.0905e-01 +2.3796e-01 -4.6765e-01 -1.4128e-01 -3.1985e-01 -2.3296e-01 -3.8120e-01 +6.4997e-01 +9.2409e-01 +7.2511e-01
243043 +1.093406906e+01 +1.093406906e+01 +2.399406906e+01 +2.399406906e+01 +6.9371e-03 +5.1999e-01 +9.0281e-02 -2.3202e-01 +1.9455e-02 +4.2381e-01 -8.0021e-01 +9.4114e-02 -4.8027e-02 +6.8445e-01 -7.3867e-02 +2.1547e-01 -4.5560e-01 -1.1456e-01 -2.9680e-01 -2.0271e-01 -3.8580e-01 +6.6508e-01 +8.9004e-01 +7.2197e-01
252594 +1.071312079e+01 +1.071312079e+01 +2.377312079e+01 +2.377312079e+01 -2.8968e-03 +4.8185e-01 +1.2049e-01 -2.0952e-01 +1.2141e-03 +4.4831e-01 -8.0046e-01 +1.1415e-01 -6.0682e-02 +7.2790e-01 -3.2061e-02 +1.9681e-01 -4.4245e-01 -8.3206e-02 -2.8275e-01 -1.9262e-01 -3.8919e-01 +6.6292e-01 +8.4611e-01 +7.3278e-01
259253 +1.046765385e+01 +1.046765385e+01 +2.352765385e+01 +2.352765385e+01 -1.7286e-04 +4.7080e-01 +1.3632e-01 -2.0813e-01 -7.7890e-03 +4.7439e-01 -7.9699e-01 +1.2848e-01 -6.8681e-02 +7.7910e-01 -2.3423e-02 +1.7224e-01 -4.3816e-01 -7.0083e-02 -2.5872e-01 -1.8173e-01 -3.9552e-01 +6.9310e-01 +8.1112e-01 +7.2629e-01
271740 +1.022724825e+01 +1.022724825e+01 +2.328724825e+01 +2.328724825e+01 -1.9774e-02 +4.3879e-01 +1.6889e-01 -2.0193e-01 -1.3879e-02 +4.9069e-01 -8.0753e-01 +1.4401e-01 -7.9484e-02 +8.1487e-01 -2.7415e-03 +1.3667e-01 -4.2754e-01 -5.1934e-02 -2.4426e-01 -1.5788e-01 -4.0101e-01 +6.8519e-01 +7.7046e-01 +7.2809e-01
289281 +9.937055816e+00 +9.937055816e+00 +2.299705582e+01 +2.299705582e+01 -2.1724e-02 +3.9819e-01 +2.0609e-01 -1.7819e-01 -2.5972e-02 +5.4463e-01 -8.2773e-01 +1.5071e-01 -8.2608e-02 +8.9530e-01 +3.2739e-02 +7.6447e-02 -4.0079e-01 -4.0018e-02 -1.9525e-01 -1.4991e-01 -4.0562e-01 +6.7862e-01 +7.0216e-01 +6.9706e-01
315131 +9.727123127e+00 +9.727123127e+00 +2.278712313e+01 +2.278712313e+01 -4.4776e-02 +3.5109e-01 +2.6001e-01 -1.6986e-01 -2.0959e-02 +5.7206e-01 -8.5098e-01 +1.5532e-01 -8.7250e-02 +9.6922e-01 +7.9127e-02 -6.9125e-04 -3.9282e-01 -1.8975e-02 -1.5375e-01 -1.4990e-01 -4.0656e-01 +6.8054e-01 +6.1852e-01 +6.7947e-01
317513 +9.502028742e+00 +9.502028742e+00 +2.256202874e+01 +2.256202874e+01 -5.4381e-02 +3.5011e-01 +2.5757e-01 -1.5673e-01 -1.8288e-02 +5.7714e-01 -8.5181e-01 +1.4074e-01 -7.9827e-02 +9.7817e-01 +8.4060e-02 +1.9370e-02 -3.7440e-01 +3.0214e-03 -1.4271e-01 -1.3922e-01 -4.2246e-01 +6.6486e-01 +6.0166e-01 +6.6483e-01
329848 +9.329196950e+00 +9.329196950e+00 +2.238919695e+01 +2.238919695e+01 -5.4409e-02 +3.3524e-01 +2.5994e-01 -1.5772e-01 -1.4735e-02 +5.9496e-01 -8.6955e-01 +1.5376e-01 -8.3020e-02 +1.0107e+00 +9.6673e-02 -5.9649e-03 -3.7843e-01 -3.1299e-03 -1.2039e-01 -1.4643e-01 -4.3802e-01 +6.6507e-01 +5.7238e-01 +6.3971e-01
342026 +9.115777290e+00 +9.115777290e+00 +2.217577729e+01 +2.217577729e+01 -4.1311e-02 +3.1102e-01 +2.6831e-01 -1.4774e-01 -1.4452e-02 +6.1011e-01 -8.6197e-01 +1.3844e-01 -7.0408e-02 +1.0560e+00 +1.1970e-01 -3.8163e-02 -3.3231e-01 +5.6895e-03 -7.7826e-02 -1.4717e-01 -4.6213e-01 +6.3877e-01 +5.2435e-01 +6.1822e-01
347939 +8.910891392e+00 +8.910891392e+00 +2.197089139e+01 +2.197089139e+01 -5.4153e-02 +3.0640e-01 +2.8624e-01 -1.5139e-01 -2.2524e-02 +6.2638e-01 -8.6801e-01 +1.4152e-01 -7.7383e-02 +1.0777e+00 +1.3738e-01 -6.5498e-02 -3.2442e-01 +9.0535e-03 -5.5574e-02 -1.3604e-01 -4.5997e-01 +6.4870e-01 +4.9850e-01 +6.0182e-01
356255 +8.701637830e+00 +8.701637830e+00 +2.176163783e+01 +2.176163783e+01 -5.6722e-02 +2.9023e-01 +2.8251e-01 -1.3627e-01 -1.2668e-02 +6.4955e-01 -8.7915e-01 +1.2108e-01 -7.6204e-02 +1.1057e+00 +1.5892e-01 -9.1024e-02 -3.2348e-01 +2.0550e-02 -2.9757e-02 -1.3307e-01 -4.6100e-01 +6.1903e-01 +4.6451e-01 +5.9255e-01
364716 +8.507814305e+00 +8.507814305e+00 +2.156781431e+01 +2.156781431e+01 -5.1937e-02 +2.8513e-01 +2.9618e-01 -1.3276e-01 -2.1145e-03 +6.4912e-01 -8.8411e-01 +1.1512e-01 -6.0085e-02 +1.1221e+00 +1.7322e-01 -1.0144e-01 -2.9840e-01 +2.3096e-02 -8.4559e-03 -1.3624e-01 -4.7413e-01 +6.1190e-01 +4.4288e-01 +5.7542e-01
375518 +8.310745602e+00 +8.310745602e+00 +2.137074560e+01 +2.137074560e+01 -4.5562e-02 +2.7437e-01 +3.0303e-01 -1.2430e-01 +2.3350e-03 +6.6214e-01 -8.7953e-01 +1.0207e-01 -4.6992e-02 +1.1463e+00 +1.9488e-01 -1.3116e-01 -2.6978e-01 +2.8398e-02 +3.3918e-02 -1.4050e-01 -4.7464e-01 +5.8914e-01 +4.1548e-01 +5.5439e-01
386347 +8.120937357e+00 +8.120937357e+00 +2.118093736e+01 +2.118093736e+01 -3.3740e-02 +2.6423e-01 +3.0201e-01 -1.1966e-01 +1.1948e-02 +6.6279e-01 -8.7780e-01 +9.4025e-02 -2.6317e-02 +1.1687e+00 +2.1283e-01 -1.5255e-01 -2.4038e-01 +2.6431e-02 +7.7801e-02 -1.4486e-01 -4.9169e-01 +5.5979e-01 +3.7632e-01 +5.3112e-01
397012 +7.940248696e+00 +7.940248696e+00 +2.100024870e+01 +2.100024870e+01 -2.6432e-02 +2.6047e-01 +3.0378e-01 -1.0843e-01 +3.1578e-02 +6.7295e-01 -8.7140e-01 +8.2112e-02 -1.6584e-02 +1.1903e+00 +2.3198e-01 -1.7170e-01 -2.2409e-01 +2.9910e-02 +1.0999e-01 -1.5276e-01 -5.0435e-01 +5.4017e-01 +3.5525e-01 +5.1795e-01
405312 +7.755051461e+00 +7.755051461e+00 +2.081505146e+01 +2.081505146e+01 -6.4115e-03 +2.6358e-01 +3.1336e-01 -9.7669e-02 +4.2410e-02 +6.7974e-01 -8.6541e-01 +7.8246e-02 +7.5407e-03 +1.2078e+00 +2.5891e-01 -1.9627e-01 -2.0803e-01 +3.3747e-02 +1.4803e-01 -1.5068e-01 -5.1706e-01 +5.1905e-01 +3.2488e-01 +4.9772e-01
411837 +7.582280406e+00 +7.582280406e+00 +2.064228041e+01 +2.064228041e+01 +5.4698e-03 +2.5033e-01 +3.1629e-01 -8.9003e-02 +5.7436e-02 +6.7532e-01 -8.4898e-01 +7.3126e-02 +2.4457e-02 +1.2182e+00 +2.7178e-01 -2.0542e-01 -1.7989e-01 +3.2308e-02 +1.7869e-01 -1.5595e-01 -5.2452e-01 +4.9474e-01 +3.0197e-01 +4.9294e-01
423165 +7.405839192e+00 +7.405839192e+00 +2.046583919e+01 +2.046583919e+01 +2.7521e-02 +2.5369e-01 +3.2040e-01 -8.2339e-02 +7.9217e-02 +6.7285e-01 -8.3918e-01 +6.6530e-02 +5.6760e-02 +1.2416e+00 +2.9742e-01 -2.2675e-01 -1.6206e-01 +3.1421e-02 +2.2054e-01 -1.5441e-01 -5.3342e-01 +4.7172e-01 +2.7555e-01 +4.8211e-01
443675 +7.236326902e+00 +7.236326902e+00 +2.029632690e+01 +2.029632690e+01 +6.9833e-02 +2.5162e-01 +3.1865e-01 -7.1784e-02 +1.0256e-01 +6.6380e-01 -7.9915e-01 +7.2193e-02 +7.1448e-02 +1.2405e+00 +3.3791e-01 -2.4787e-01 -1.4523e-01 +4.5520e-02 +2.8761e-01 -1.5978e-01 -5.5988e-01 +4.3845e-01 +2.4228e-01 +4.6585e-01
449183 +7.066325254e+00 +7.066325254e+00 +2.012632525e+01 +2.012632525e+01 +8.3722e-02 +2.4995e-01 +3.2066e-01 -6.2966e-02 +1.1656e-01 +6.6368e-01 -8.0454e-01 +7.5083e-02 +8.0794e-02 +1.2444e+00 +3.4178e-01 -2.6470e-01 -1.3607e-01 +3.8581e-02 +2.9002e-01 -1.6492e-01 -5.6880e-01 +4.2263e-01 +2.2144e-01 +4.6066e-01
463845 +6.912569458e+00 +6.912569458e+00 +1.997256946e+01 +1.997256946e+01 +1.1182e-01 +2.4969e-01 +3.3291e-01 -6.2403e-02 +1.4281e-01 +6.5631e-01 -7.5758e-01 +7.3705e-02 +1.1036e-01 +1.2743e+00 +3.7001e-01 -2.8648e-01 -9.9332e-02 +4.0337e-02 +3.4197e-01 -1.7208e-01 -5.8329e-01 +4.0351e-01 +1.7910e-01 +4.6797e-01
468523 +6.754448181e+00 +6.754448181e+00 +1.981444818e+01 +1.981444818e+01 +1.2344e-01 +2.4620e-01 +3.2212e-01 -4.8563e-02 +1.5313e-01 +6.4433e-01 -7.5745e-01 +8.0890e-02 +1.1241e-01 +1.2647e+00 +3.8024e-01 -2.8315e-01 -1.0745e-01 +3.9550e-02 +3.5296e-01 -1.5530e-01 -5.9186e-01 +3.8753e-01 +1.6698e-01 +4.4884e-01
476913 +6.585147640e+00 +6.585147640e+00 +1.964514764e+01 +1.964514764e+01 +1.3972e-01 +2.5234e-01 +3.2675e-01 -5.0072e-02 +1.7074e-01 +6.4598e-01 -7.3884e-01 +8.2262e-02 +1.2870e-01 +1.2664e+00 +3.9757e-01 -3.0166e-01 -1.0209e-01 +4.1397e-02 +3.7790e-01 -1.6925e-01 -6.0285e-01 +3.7980e-01 +1.5639e-01 +4.4908e-01
485797 +6.455092933e+00 +6.455092933e+00 +1.951509293e+01 +1.951509293e+01 +1.5979e-01 +2.5470e-01 +3.2675e-01 -3.6524e-02 +1.8966e-01 +6.3339e-01 -7.1666e-01 +9.4016e-02 +1.3549e-01 +1.2596e+00 +4.2027e-01 -3.0580e-01 -9.7589e-02 +4.6566e-02 +3.9647e-01 -1.6548e-01 -6.1586e-01 +3.5522e-01 +1.3630e-01 +4.4867e-01
494763 +6.309549594e+00 +6.309549594e+00 +1.936954959e+01 +1.936954959e+01 +1.7986e-01 +2.5383e-01 +3.2751e-01 -4.2443e-02 +2.0011e-01 +6.1887e-01 -6.9523e-01 +9.8208e-02 +1.4365e-01 +1.2495e+00 +4.3678e-01 -3.2176e-01 -9.5418e-02 +4.9780e-02 +4.1514e-01 -1.6519e-01 -6.2085e-01 +3.4386e-01 +1.1443e-01 +4.3820e-01
502712 +6.161608012e+00 +6.161608012e+00 +1.922160801e+01 +1.922160801e+01 +2.0208e-01 +2.5470e-01 +3.2681e-01 -3.5853e-02 +2.1546e-01 +6.1067e-01 -6.7282e-01 +1.0864e-01 +1.4877e-01 +1.2422e+00 +4.4760e-01 -3.3077e-01 -9.1701e-02 +5.5602e-02 +4.4294e-01 -1.6013e-01 -6.4233e-01 +3.3685e-01 +8.9209e-02 +4.3360e-01
514156 +6.020694132e+00 +6.020694132e+00 +1.908069413e+01 +1.908069413e+01 +2.2663e-01 +2.5938e-01 +3.2654e-01 -2.7406e-02 +2.3240e-01 +5.9908e-01 -6.5453e-01 +1.2195e-01 +1.6324e-01 +1.2297e+00 +4.6326e-01 -3.4424e-01 -9.3856e-02 +6.2419e-02 +4.6337e-01 -1.6072e-01 -6.6520e-01 +3.2403e-01 +6.8064e-02 +4.3015e-01
521202 +5.882299390e+00 +5.882299390e+00 +1.894229939e+01 +1.894229939e+01 +2.4184e-01 +2.6141e-01 +3.3111e-01 -2.3907e-02 +2.4372e-01 +5.8636e-01 -6.3637e-01 +1.3285e-01 +1.6581e-01 +1.2251e+00 +4.7375e-01 -3.5430e-01 -9.0056e-02 +6.6866e-02 +4.8385e-01 -1.5672e-01 -6.8158e-01 +3.0988e-01 +4.5105e-02 +4.2001e-01
