% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
22 +4.778405050e+05 +4.778405050e+05 +4.773509750e+05 +4.773509750e+05 -1.3840e+00 -7.1478e-01 -2.9504e+00 +1.4460e+00 +1.0726e-02 -2.1424e+00 +3.0593e+00 +2.5505e-02 +2.0098e+00 -1.4768e+00 +4.5131e-01 +3.1031e+00 -2.4259e+00 -3.6253e+00 +3.2482e+00 -4.4156e+00 +2.0504e+00 -3.2554e+00 -3.3677e+00 -1.6850e+00
190 +4.568393991e+05 +4.568393991e+05 +4.563498691e+05 +4.563498691e+05 -1.3724e+00 -6.9811e-01 -2.9493e+00 +1.3890e+00 +3.1137e-03 -2.1448e+00 +3.0668e+00 +1.0212e-01 +2.0043e+00 -1.4743e+00 +4.3484e-01 +3.1253e+00 -2.3414e+00 -3.6286e+00 +3.2568e+00 -4.4177e+00 +2.0515e+00 -3.2486e+00 -3.3687e+00 -1.6851e+00
220 +4.249391559e+05 +4.249391559e+05 +4.244496259e+05 +4.244496259e+05 -1.3685e+00 -7.1598e-01 -2.9497e+00 +1.4405e+00 -3.1784e-02 -2.1201e+00 +3.0647e+00 +1.3046e-01 +2.0040e+00 -1.4739e+00 +4.6749e-01 +3.1059e+00 -2.2802e+00 -3.6259e+00 +3.2536e+00 -4.4121e+00 +2.0621e+00 -3.2540e+00 -3.3686e+00 -1.6786e+00
221 +2.852513501e+05 +2.852513501e+05 +2.847618201e+05 +2.847618201e+05 -1.3707e+00 -7.1368e-01 -2.9497e+00 +1.4355e+00 +2.1231e-02 -2.1167e+00 +3.0621e+00 +1.0225e-01 +2.0037e+00 -1.4772e+00 +5.7786e-01 +3.1129e+00 -2.1468e+00 -3.6273e+00 +3.2560e+00 -4.4116e+00 +2.0629e+00 -3.2507e+00 -3.3685e+00 -1.6841e+00
412 +1.985696260e+05 +1.985696260e+05 +1.980800960e+05 +1.980800960e+05 -1.3499e+00 -7.3317e-01 -2.9485e+00 +1.3774e+00 +3.9833e-02 -2.2332e+00 +3.0336e+00 +1.0050e-01 +2.0210e+00 -1.5098e+00 +5.3003e-01 +3.1013e+00 -2.0861e+00 -3.6256e+00 +3.1837e+00 -4.4193e+00 +2.0503e+00 -3.2643e+00 -3.3688e+00 -1.6659e+00
477 +1.350327336e+05 +1.350327336e+05 +1.345432036e+05 +1.345432036e+05 -1.4830e+00 -7.8751e-01 -2.9493e+00 +1.4102e+00 -6.0200e-02 -2.1978e+00 +3.0939e+00 +1.3725e-01 +2.0015e+00 -1.4783e+00 +5.2547e-01 +3.1376e+00 -1.8307e+00 -3.6254e+00 +3.2252e+00 -4.4095e+00 +2.0405e+00 -3.2418e+00 -3.3685e+00 -1.6533e+00
505 +1.323077896e+05 +1.323077896e+05 +1.318182596e+05 +1.318182596e+05 -1.3294e+00 -7.2299e-01 -2.9507e+00 +1.4999e+00 -1.3695e-02 -2.2547e+00 +3.0631e+00 -4.3552e-01 +2.0152e+00 -1.4713e+00 +5.2836e-01 +2.9506e+00 -2.0152e+00 -3.6245e+00 +3.2469e+00 -4.4145e+00 +1.9972e+00 -3.2661e+00 -3.3678e+00 -1.6642e+00
535 +5.744394251e+04 +5.744394251e+04 +5.695441251e+04 +5.695441251e+04 -1.3688e+00 -7.5467e-01 -2.9591e+00 +1.3396e+00 +2.4972e-02 -2.1344e+00 +3.0472e+00 +7.9864e-02 +2.0393e+00 -1.4774e+00 +5.2095e-01 +3.0838e+00 -1.5367e+00 -3.6238e+00 +3.2362e+00 -4.4156e+00 +1.9505e+00 -3.3608e+00 -3.3677e+00 -1.6755e+00
549 +5.206761596e+04 +5.206761596e+04 +5.157808596e+04 +5.157808596e+04 -1.3758e+00 -6.2303e-01 -2.9503e+00 +1.3949e+00 -1.3508e-02 -2.1959e+00 +3.0593e+00 +1.0225e-01 +2.0127e+00 -1.4784e+00 +5.3179e-01 +3.1964e+00 -1.5472e+00 -3.6206e+00 +3.2622e+00 -4.4155e+00 +2.0383e+00 -3.2928e+00 -3.3693e+00 -1.6604e+00
562 +2.207695199e+04 +2.207695199e+04 +2.158742199e+04 +2.158742199e+04 -1.4114e+00 -7.2741e-01 -2.9479e+00 +1.5446e+00 -4.4034e-02 -2.1101e+00 +3.0423e+00 +7.4330e-02 +2.0520e+00 -1.4790e+00 +5.5800e-01 +3.1726e+00 -1.3556e+00 -3.6285e+00 +3.1933e+00 -4.4230e+00 +2.0968e+00 -3.2867e+00 -3.3679e+00 -1.6790e+00
616 +9.985495409e+03 +9.985495409e+03 +9.495965409e+03 +9.495965409e+03 -1.3776e+00 -7.1836e-01 -2.9514e+00 +1.4701e+00 -5.2957e-03 -2.1582e+00 +3.2082e+00 +5.4529e-02 +2.0173e+00 -1.5278e+00 +6.2229e-01 +3.0839e+00 -1.2565e+00 -3.6305e+00 +3.1994e+00 -4.4049e+00 +2.1217e+00 -3.2200e+00 -3.3691e+00 -1.6792e+00
650 +4.696347034e+03 +4.696347034e+03 +4.206817034e+03 +4.206817034e+03 -1.3484e+00 -6.4262e-01 -2.9500e+00 +1.4387e+00 -6.2101e-03 -2.1243e+00 +2.9024e+00 +4.0607e-03 +2.0137e+00 -1.4843e+00 +5.4341e-01 +3.2162e+00 -1.3016e+00 -3.6275e+00 +3.2413e+00 -4.4131e+00 +1.9968e+00 -3.3810e+00 -3.3694e+00 -1.6708e+00
722 +7.486801623e+02 +7.486801623e+02 +2.591501623e+02 +2.591501623e+02 -1.3571e+00 -8.2952e-01 -2.9438e+00 +1.2838e+00 -8.0345e-02 -2.1901e+00 +3.0001e+00 +1.1642e-01 +1.9901e+00 -1.4819e+00 +3.9464e-01 +3.2045e+00 -9.8844e-01 -3.6254e+00 +3.2556e+00 -4.4035e+00 +2.0290e+00 -3.2434e+00 -3.3670e+00 -1.6733e+00
819 +4.873283137e+02 +4.873283137e+02 -2.201686308e+00 -2.201686308e+00 -1.3145e+00 -8.7675e-01 -2.9546e+00 +7.4431e-01 -6.4240e-02 -2.2997e+00 +3.0850e+00 +2.5252e-02 +1.8758e+00 -1.4877e+00 +1.6159e-01 +3.2062e+00 -1.1537e+00 -3.5717e+00 +3.1875e+00 -4.4241e+00 +2.0806e+00 -3.2986e+00 -3.3671e+00 -1.6977e+00
824 +3.235734789e+02 +3.235734789e+02 -1.659565211e+02 -1.659565211e+02 -1.3033e+00 -6.6647e-01 -2.9443e+00 +1.4688e+00 -5.6239e-02 -2.3625e+00 +3.1962e+00 +1.6880e-02 +2.0304e+00 -1.5030e+00 +7.2817e-01 +2.9623e+00 -1.2191e+00 -3.6183e+00 +3.1034e+00 -4.4017e+00 +2.1346e+00 -3.2515e+00 -3.3711e+00 -1.6536e+00
1182 +3.097270232e+02 +3.097270232e+02 -1.798029768e+02 -1.798029768e+02 -1.3515e+00 -5.9235e-01 -2.9351e+00 +1.4267e+00 -7.3826e-01 -2.2008e+00 +3.1109e+00 +1.2152e-01 +1.9973e+00 -1.4747e+00 +5.7240e-01 +2.8868e+00 -1.0700e+00 -3.6401e+00 +3.1215e+00 -4.4297e+00 +1.9436e+00 -3.1768e+00 -3.3597e+00 -1.6545e+00
1383 +3.018076191e+02 +3.018076191e+02 -1.877223809e+02 -1.877223809e+02 -1.3545e+00 -8.2932e-01 -2.9797e+00 +1.6433e+00 -1.2470e-01 -1.8933e+00 +3.1319e+00 -1.9369e-02 +1.9770e+00 -1.4530e+00 +3.2046e-01 +3.2615e+00 -9.9565e-01 -3.7587e+00 +2.8527e+00 -4.2253e+00 +1.3284e+00 -1.6521e+00 -3.3657e+00 -1.6886e+00
1594 +2.907731688e+02 +2.907731688e+02 -1.987568312e+02 -1.987568312e+02 -1.4583e+00 -1.2563e+00 -2.9673e+00 +1.2197e+00 -6.3726e-02 -2.1242e+00 +3.1264e+00 -8.7300e-02 +1.5356e+00 -1.4843e+00 +5.1757e-01 +3.6149e+00 -9.1589e-01 -3.4941e+00 +3.0762e+00 -4.4969e+00 +1.3830e+00 -1.4245e+00 -3.3647e+00 -1.6389e+00
2157 +2.587974629e+02 +2.587974629e+02 -2.307325371e+02 -2.307325371e+02 -1.3646e+00 +4.8031e-01 -2.7005e+00 +8.4019e-01 -1.8206e+00 -3.8631e-01 +1.2901e+00 +1.7316e-01 +1.7107e+00 -1.3349e+00 +1.2225e-01 +4.1882e+00 -7.4038e-01 -2.9207e+00 +2.6384e+00 -4.1996e+00 +1.4039e+00 -1.5257e+00 -3.3704e+00 -1.4074e+00
41704       +inf +2.587974629e+02       +inf -2.307325371e+02 +1.0822e+28 -1.6610e+29 -6.1261e+27 -2.7586e+28 -2.1613e+27 +3.1073e+27 -1.7857e+29 -2.5190e+27 -4.5153e+27 -2.5268e+31 -3.2186e+27 -1.0117e+27 -9.4925e+26 +6.8073e+26 +6.3499e+27 +1.6582e+27 -3.6593e+27 -2.1585e+28 +3.1401e+28 -9.5093e+27
% function evaluation | noise-free fitness - Fopt (-4.004000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.124259452e+05 +5.124259452e+05 +5.123859052e+05 +5.123859052e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
222 +4.926510372e+05 +4.926510372e+05 +4.926109972e+05 +4.926109972e+05 -1.7693e+00 +2.9711e-01 -3.9743e+00 -3.9900e+00 +2.8531e+00 +1.4438e-01 -1.5667e+00 +3.2661e+00 +2.1074e-01 +3.5965e+00 +9.4759e-01 -3.8168e+00 +9.3153e-01 +3.9921e+00 +1.3717e+00 -2.9574e+00 +3.5357e+00 +3.8632e+00 -7.9441e-01 +1.6382e+00
229 +4.421097301e+05 +4.421097301e+05 +4.420696901e+05 +4.420696901e+05 -1.7760e+00 +3.0040e-01 -3.9555e+00 -3.9883e+00 +2.8412e+00 +1.8696e-01 -1.5813e+00 +3.2781e+00 +2.7517e-01 +3.5967e+00 +9.3924e-01 -3.7409e+00 +9.3353e-01 +4.0219e+00 +1.5585e+00 -2.9699e+00 +3.3077e+00 +3.8544e+00 -8.2386e-01 +1.5588e+00
260 +4.233404462e+05 +4.233404462e+05 +4.233004062e+05 +4.233004062e+05 -1.7744e+00 +3.0350e-01 -3.9833e+00 -3.9776e+00 +2.8366e+00 +2.0620e-01 -1.5144e+00 +3.2761e+00 -3.6755e-02 +3.5966e+00 +9.5716e-01 -3.7259e+00 +9.3959e-01 +4.0085e+00 +1.6237e+00 -3.0121e+00 +3.5072e+00 +3.8541e+00 -8.9760e-01 +1.5611e+00
307 +4.069371976e+05 +4.069371976e+05 +4.068971576e+05 +4.068971576e+05 -1.7966e+00 +3.0835e-01 -3.9844e+00 -3.9426e+00 +2.8432e+00 +2.2794e-01 -1.5437e+00 +3.2700e+00 +1.2873e-01 +3.5967e+00 +9.4333e-01 -3.7345e+00 +9.3154e-01 +4.0427e+00 +1.5131e+00 -2.9920e+00 +3.3844e+00 +3.8602e+00 -8.1746e-01 +1.5460e+00
315 +3.242097452e+05 +3.242097452e+05 +3.241697052e+05 +3.241697052e+05 -1.7281e+00 +3.0544e-01 -3.9854e+00 -4.0337e+00 +2.8467e+00 +1.2384e-01 -1.6064e+00 +3.2836e+00 +5.5662e-02 +3.5961e+00 +9.5330e-01 -3.7405e+00 +9.1454e-01 +4.0345e+00 +1.5685e+00 -2.9974e+00 +3.2351e+00 +3.8608e+00 -7.7939e-01 +1.5476e+00
504 +2.960089202e+05 +2.960089202e+05 +2.959688802e+05 +2.959688802e+05 -1.7953e+00 +3.0707e-01 -4.0681e+00 -4.0515e+00 +2.8647e+00 +2.0718e-01 -1.3688e+00 +3.3000e+00 +1.4796e-01 +3.5967e+00 +9.8489e-01 -3.7155e+00 +8.9081e-01 +4.0481e+00 +1.3307e+00 -3.0080e+00 +3.3578e+00 +3.8667e+00 -9.5399e-01 +1.5022e+00
506 +2.545959680e+05 +2.545959680e+05 +2.545559280e+05 +2.545559280e+05 -1.7789e+00 +2.8636e-01 -3.9915e+00 -4.0052e+00 +2.8888e+00 +1.9417e-01 -1.4506e+00 +3.3080e+00 -1.2446e-01 +3.5968e+00 +9.7828e-01 -3.7118e+00 +9.1414e-01 +4.0695e+00 +1.3805e+00 -2.9983e+00 +3.3400e+00 +3.8711e+00 -8.9644e-01 +1.4842e+00
529 +5.705445469e+04 +5.705445469e+04 +5.701441469e+04 +5.701441469e+04 -1.7725e+00 +3.3904e-01 -3.9743e+00 -4.1201e+00 +2.8479e+00 +2.3207e-01 -1.4723e+00 +3.2090e+00 +1.0774e-01 +3.6005e+00 +9.9474e-01 -3.7678e+00 +8.9063e-01 +4.0704e+00 +1.5425e+00 -3.0000e+00 +2.5951e+00 +3.8610e+00 -8.2825e-01 +1.5406e+00
608 +5.174205021e+03 +5.174205021e+03 +5.134165021e+03 +5.134165021e+03 -1.7637e+00 +2.9159e-01 -3.9701e+00 -4.0495e+00 +2.9251e+00 +1.8818e-01 -1.2789e+00 +3.2559e+00 -1.5107e+00 +3.5990e+00 +1.0502e+00 -3.6298e+00 +9.4101e-01 +4.1939e+00 +1.1604e+00 -3.0802e+00 +3.5025e+00 +4.0958e+00 -8.6082e-01 +1.5676e+00
612 +4.175687124e+03 +4.175687124e+03 +4.135647124e+03 +4.135647124e+03 -1.7812e+00 +3.0319e-01 -4.0469e+00 -4.0120e+00 +2.8590e+00 +1.9596e-01 -9.2063e-02 +3.3623e+00 +2.6336e-01 +3.5962e+00 +1.0504e+00 -3.7402e+00 +9.5618e-01 +4.0271e+00 +1.3235e+00 -2.9639e+00 +3.0596e+00 +3.8787e+00 -8.0320e-01 +1.5474e+00
711 +5.253979854e+02 +5.253979854e+02 +4.853579854e+02 +4.853579854e+02 -1.7929e+00 +3.1844e-01 -3.9074e+00 -4.0341e+00 +2.7894e+00 +1.7280e-01 -5.3678e-01 +3.3158e+00 -2.5969e-01 +3.5955e+00 +1.0113e+00 -3.7136e+00 +8.5033e-01 +4.0927e+00 +1.5116e+00 -2.9910e+00 +3.0222e+00 +3.8590e+00 -5.9155e-01 +1.5321e+00
719 +3.155515366e+02 +3.155515366e+02 +2.755115366e+02 +2.755115366e+02 -1.7933e+00 +3.1420e-01 -4.1067e+00 -4.0586e+00 +2.8140e+00 +2.0130e-01 -1.4712e+00 +3.2294e+00 -6.9485e-01 +3.5963e+00 +1.3897e+00 -3.7166e+00 +9.2154e-01 +4.1007e+00 +1.3681e+00 -3.0119e+00 +2.9902e+00 +3.8542e+00 -7.0863e-01 +1.5799e+00
730 +2.529178515e+02 +2.529178515e+02 +2.128778515e+02 +2.128778515e+02 -1.7737e+00 +2.9214e-01 -4.0625e+00 -4.0170e+00 +2.8303e+00 +1.8922e-01 -1.3231e+00 +3.3169e+00 -6.8918e-01 +3.5957e+00 +1.5513e+00 -3.6884e+00 +9.2322e-01 +4.1487e+00 +1.4619e+00 -2.9546e+00 +3.0568e+00 +3.8442e+00 -1.0733e+00 +1.6892e+00
860 +2.457578101e+02 +2.457578101e+02 +2.057178101e+02 +2.057178101e+02 -1.7899e+00 +2.7994e-01 -3.9834e+00 -4.0556e+00 +2.7719e+00 +1.9818e-01 -1.7271e+00 +3.2723e+00 -4.1487e-01 +3.5981e+00 +1.1472e+00 -3.7565e+00 +7.8578e-01 +4.1047e+00 +1.3692e+00 -3.1216e+00 +2.4691e+00 +3.7938e+00 -9.5122e-01 +1.6170e+00
1312 +2.324562526e+02 +2.324562526e+02 +1.924162526e+02 +1.924162526e+02 -1.7845e+00 +2.9373e-01 -4.2802e+00 -3.5234e+00 +2.9422e+00 +1.5163e-01 -7.7041e-01 +2.9224e+00 -6.4289e-01 +3.5964e+00 +1.3907e+00 -3.7931e+00 +3.7093e-01 +3.5883e+00 +1.2956e+00 -2.5605e+00 +3.2226e+00 +3.9740e+00 -6.3835e-01 +1.2602e+00
1822 +1.644484092e+02 +1.644484092e+02 +1.244084092e+02 +1.244084092e+02 -1.9880e+00 +2.4531e-01 -2.9222e+00 -4.1107e+00 +4.5432e+00 +2.2990e-01 -1.6878e+00 +2.4238e+00 -5.8221e-01 +3.5889e+00 +3.7987e+00 -4.0726e+00 +6.9969e-01 +3.5919e+00 +2.9511e+00 +1.3779e+00 +2.0858e+00 -3.2862e+00 -7.7491e-01 -2.3121e+00
42408       +inf +1.644484092e+02       +inf +1.244084092e+02 -1.1341e+29 -2.4605e+28 -5.2423e+28 +3.3455e+29 +3.3614e+30 -3.4518e+29 -1.8220e+29 +2.7443e+28 +7.1770e+27 +7.9205e+29 +1.3036e+29 -2.8324e+31 +1.0219e+29 +6.4028e+28 +2.7372e+28 +1.5989e+28 -1.8665e+29 -1.5147e+29 +2.5290e+28 +1.4286e+30
% function evaluation | noise-free fitness - Fopt (-1.038100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.016102973e+07 +1.016102973e+07 +1.016092592e+07 +1.016092592e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +9.804366782e+06 +9.804366782e+06 +9.804262972e+06 +9.804262972e+06 -4.5978e+00 +3.3998e+00 +3.6841e+00 +2.1108e+00 -2.5949e+00 +3.5493e+00 +3.9649e-03 -4.3583e+00 -5.9513e-01 -4.9742e+00 -2.5885e+00 +1.7137e+00 -3.5602e+00 +1.5542e+00 +4.9813e+00 -3.8320e+00 -2.2952e+00 -4.7954e+00 -3.3241e+00 +2.7436e+00
5 +9.760084757e+06 +9.760084757e+06 +9.759980947e+06 +9.759980947e+06 -4.6445e+00 +3.3941e+00 +3.6708e+00 +2.1119e+00 -2.5906e+00 +3.5228e+00 +1.4340e-02 -4.3678e+00 -5.9870e-01 -4.9741e+00 -2.5866e+00 +1.7152e+00 -3.5425e+00 +1.5634e+00 +4.9932e+00 -3.8203e+00 -2.2964e+00 -4.8193e+00 -3.3652e+00 +2.7107e+00
175 +9.492469641e+06 +9.492469641e+06 +9.492365831e+06 +9.492365831e+06 -4.6175e+00 +3.3914e+00 +3.6807e+00 +2.1234e+00 -2.5890e+00 +3.5334e+00 +6.5580e-02 -4.3621e+00 -5.9876e-01 -4.9741e+00 -2.5919e+00 +1.7152e+00 -3.5408e+00 +1.5462e+00 +4.9372e+00 -3.8172e+00 -2.2320e+00 -4.8120e+00 -3.3606e+00 +2.7046e+00
286 +9.318421473e+06 +9.318421473e+06 +9.318317663e+06 +9.318317663e+06 -4.6221e+00 +3.3890e+00 +3.7009e+00 +2.1135e+00 -2.5911e+00 +3.5368e+00 +3.8275e-02 -4.3642e+00 -6.0224e-01 -4.9744e+00 -2.6045e+00 +1.5380e+00 -3.6015e+00 +1.5506e+00 +5.0067e+00 -3.8258e+00 -2.2732e+00 -4.7865e+00 -3.3418e+00 +2.6848e+00
337 +9.115481736e+06 +9.115481736e+06 +9.115377926e+06 +9.115377926e+06 -4.6293e+00 +3.3979e+00 +3.7112e+00 +2.1140e+00 -2.5898e+00 +3.5131e+00 +5.7098e-02 -4.3926e+00 -6.0389e-01 -4.9739e+00 -2.5988e+00 +1.6842e+00 -3.6084e+00 +1.5445e+00 +4.9377e+00 -3.8214e+00 -2.2714e+00 -4.9036e+00 -3.3711e+00 +2.7005e+00
427 +7.235377004e+06 +7.235377004e+06 +7.235273194e+06 +7.235273194e+06 -4.6186e+00 +3.4005e+00 +3.7150e+00 +2.1033e+00 -2.5980e+00 +2.8978e+00 +6.5538e-02 -4.3780e+00 -6.3945e-01 -4.9751e+00 -2.5856e+00 +1.6904e+00 -3.5721e+00 +1.5828e+00 +4.9369e+00 -3.7715e+00 -2.1618e+00 -4.8384e+00 -3.3858e+00 +2.7315e+00
703 +6.322171305e+06 +6.322171305e+06 +6.322067495e+06 +6.322067495e+06 -4.5782e+00 +3.3943e+00 +3.6323e+00 +2.1211e+00 -2.6005e+00 +2.8349e+00 +2.4255e-01 -4.3581e+00 -6.0821e-01 -4.9740e+00 -2.6871e+00 +1.5834e+00 -3.6019e+00 +1.5982e+00 +4.8722e+00 -3.7728e+00 -2.2817e+00 -5.1273e+00 -3.3517e+00 +2.6707e+00
713 +6.303089120e+06 +6.303089120e+06 +6.302985310e+06 +6.302985310e+06 -4.5990e+00 +3.3849e+00 +3.7253e+00 +2.1096e+00 -2.5420e+00 +3.0087e+00 +7.4649e-01 -4.4016e+00 -6.1565e-01 -4.9749e+00 -2.6625e+00 +1.6472e+00 -3.6195e+00 +1.6117e+00 +4.9015e+00 -3.7885e+00 -2.3115e+00 -5.0108e+00 -3.2011e+00 +2.8290e+00
798 +5.754798782e+06 +5.754798782e+06 +5.754694972e+06 +5.754694972e+06 -4.6088e+00 +3.3308e+00 +3.6770e+00 +2.1358e+00 -2.5031e+00 +2.4152e+00 +2.5369e-01 -4.5046e+00 -6.3176e-01 -4.9726e+00 -2.6228e+00 +1.6018e+00 -3.6464e+00 +1.5827e+00 +4.9282e+00 -3.7851e+00 -2.3368e+00 -4.8505e+00 -3.3690e+00 +2.8993e+00
820 +5.714171254e+06 +5.714171254e+06 +5.714067444e+06 +5.714067444e+06 -4.6343e+00 +3.3609e+00 +3.7314e+00 +2.1260e+00 -2.5984e+00 +3.2481e+00 +1.3611e+00 -4.3423e+00 -7.1380e-01 -4.9752e+00 -2.6333e+00 +1.5491e+00 -3.5953e+00 +1.6136e+00 +4.9570e+00 -3.8162e+00 -2.1235e+00 -5.0710e+00 -3.3488e+00 +2.8876e+00
821 +4.270664017e+06 +4.270664017e+06 +4.270560207e+06 +4.270560207e+06 -4.6060e+00 +3.3959e+00 +3.6658e+00 +2.1205e+00 -2.5879e+00 +1.7180e+00 +3.1157e-01 -4.4337e+00 -6.0878e-01 -4.9752e+00 -2.6469e+00 +1.5672e+00 -3.6506e+00 +1.4035e+00 +4.9231e+00 -3.7700e+00 -2.2390e+00 -5.0002e+00 -3.3676e+00 +2.8780e+00
928 +3.491924286e+06 +3.491924286e+06 +3.491820476e+06 +3.491820476e+06 -4.5362e+00 +3.3781e+00 +3.6859e+00 +2.1916e+00 -2.5903e+00 +1.4849e+00 +4.2577e-01 -4.3765e+00 -6.4833e-01 -4.9760e+00 -2.8850e+00 +1.5353e+00 -3.6262e+00 +1.5431e+00 +4.9200e+00 -3.7818e+00 -2.1625e+00 -5.1677e+00 -3.3055e+00 +2.7130e+00
1049 +3.444050672e+06 +3.444050672e+06 +3.443946862e+06 +3.443946862e+06 -4.5055e+00 +3.4124e+00 +3.4879e+00 +2.3080e+00 -2.5563e+00 +2.1387e+00 +1.5848e+00 -4.4151e+00 -6.6265e-01 -4.9746e+00 -2.5847e+00 +1.6591e+00 -3.4608e+00 +1.5383e+00 +4.6445e+00 -3.8579e+00 -2.3618e+00 -5.3842e+00 -3.7399e+00 +2.5819e+00
1050 +3.225855506e+06 +3.225855506e+06 +3.225751696e+06 +3.225751696e+06 -4.3340e+00 +3.4235e+00 +3.6846e+00 +2.0164e+00 -2.5823e+00 +1.4949e+00 +7.0661e-01 -4.3730e+00 -6.0523e-01 -4.9723e+00 -2.6892e+00 +1.4022e+00 -3.6855e+00 +1.5206e+00 +4.8118e+00 -3.7055e+00 -2.2654e+00 -5.1324e+00 -3.4001e+00 +2.7121e+00
1106 +2.692680955e+06 +2.692680955e+06 +2.692577145e+06 +2.692577145e+06 -4.6030e+00 +3.4526e+00 +3.6842e+00 +2.2859e+00 -2.5904e+00 +1.2075e+00 +5.4393e-01 -4.4543e+00 -6.3506e-01 -4.9744e+00 -2.8357e+00 +1.4197e+00 -3.5201e+00 +1.7641e+00 +4.9667e+00 -3.9979e+00 -2.1286e+00 -5.5921e+00 -3.4189e+00 +2.7307e+00
1113 +2.010323560e+06 +2.010323560e+06 +2.010219750e+06 +2.010219750e+06 -4.5080e+00 +3.4072e+00 +3.7248e+00 +2.1346e+00 -2.5939e+00 +1.0080e+00 +8.4803e-01 -4.3084e+00 -7.5458e-01 -4.9681e+00 -2.7011e+00 +1.4097e+00 -3.5513e+00 +1.6520e+00 +4.7387e+00 -4.2417e+00 -2.2063e+00 -5.6235e+00 -3.3375e+00 +3.4840e+00
1122 +1.581973415e+06 +1.581973415e+06 +1.581869605e+06 +1.581869605e+06 -4.3410e+00 +3.5066e+00 +3.6825e+00 +2.2456e+00 -2.5583e+00 +8.5354e-01 +1.4038e+00 -4.5342e+00 -6.1861e-01 -4.9757e+00 -2.6017e+00 +1.7686e+00 -3.6430e+00 +1.6472e+00 +4.8789e+00 -4.0205e+00 -2.3534e+00 -5.4525e+00 -3.2158e+00 +2.7448e+00
1166 +1.167052009e+06 +1.167052009e+06 +1.166948199e+06 +1.166948199e+06 -4.3669e+00 +3.4302e+00 +3.5788e+00 +2.1345e+00 -2.6030e+00 +1.7538e+00 +1.7709e+00 -4.4379e+00 -6.1229e-01 -4.9717e+00 -2.7169e+00 +1.4406e+00 -3.5635e+00 +1.6566e+00 +2.9132e+00 -3.5584e+00 -2.1769e+00 -5.3862e+00 -3.4174e+00 +2.6843e+00
1167 +2.646879817e+05 +2.646879817e+05 +2.645841717e+05 +2.645841717e+05 -3.9220e+00 +3.4351e+00 +3.7394e+00 +2.2839e+00 -2.5683e+00 -5.5036e-01 +3.3124e-01 -4.3904e+00 -6.8989e-01 -4.9746e+00 -2.3165e+00 +1.3296e+00 -3.4894e+00 +1.6074e+00 +4.8821e+00 -4.0859e+00 -2.2944e+00 -5.5719e+00 -3.3293e+00 +2.6376e+00
1212 +1.477903676e+05 +1.477903676e+05 +1.476865576e+05 +1.476865576e+05 -4.5448e+00 +3.4065e+00 +3.7103e+00 +2.3908e+00 -2.6481e+00 -9.9325e-01 +2.9968e-01 -4.3188e+00 -6.3569e-01 -4.9735e+00 -2.6803e+00 +1.1003e+00 -3.8675e+00 +1.2391e+00 +4.6892e+00 -3.8894e+00 -1.7119e+00 -4.9338e+00 -3.2123e+00 +2.8121e+00
1241 +2.310009218e+03 +2.310009218e+03 +2.206199218e+03 +2.206199218e+03 -4.2623e+00 +3.3344e+00 +3.6669e+00 +2.0815e+00 -2.5892e+00 -1.1420e+00 +9.6878e-01 -4.4631e+00 -6.1926e-01 -4.9746e+00 -2.5907e+00 +1.1975e+00 -4.2411e+00 +1.4741e+00 +4.8938e+00 -3.7897e+00 -2.2224e+00 -5.5589e+00 -3.0503e+00 +2.6727e+00
1372 +1.134226944e+03 +1.134226944e+03 +1.030416944e+03 +1.030416944e+03 -4.3215e+00 +3.4357e+00 +3.7539e+00 +2.3731e+00 -2.5986e+00 -3.2602e-01 +1.3348e+00 -3.8146e+00 -5.9688e-01 -4.9824e+00 -2.5087e+00 +8.8804e-01 -3.9470e+00 +1.5975e+00 +3.8166e+00 -3.2197e+00 -2.3746e+00 -5.6127e+00 -3.1768e+00 +2.4758e+00
1449 +3.932340942e+02 +3.932340942e+02 +2.894240942e+02 +2.894240942e+02 -4.5699e+00 +3.5590e+00 +3.6344e+00 +2.2791e+00 -2.5753e+00 -1.5802e+00 +1.0501e+00 -4.2379e+00 -6.5547e-01 -4.9750e+00 -2.5998e+00 +1.8090e+00 -4.2786e+00 +2.0820e+00 +5.4383e+00 -3.9015e+00 -2.2219e+00 -5.8280e+00 -3.2332e+00 +2.6519e+00
