% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1847 +5.149568797e+04 +5.149568797e+04 +5.162760797e+04 +5.162760797e+04 -8.0168e-01 +3.1372e+00 -4.6446e+00 -4.8101e-01 +1.0628e+00 -1.5346e+00 -7.5458e+00 +1.6086e+00 +1.2764e+00 +4.1759e+00 +2.9942e-01 +2.6303e+00 -1.7256e+00 +4.8760e+00 -2.1659e+00 -2.6899e+00 +1.5064e+00 +2.0449e+00 -3.8374e-01 +7.4335e-01
2019 +5.062795833e+04 +5.062795833e+04 +5.075987833e+04 +5.075987833e+04 -1.7902e+00 +2.8956e+00 -4.4742e+00 -9.9554e-01 +2.2614e+00 -1.2282e+00 -6.7798e+00 +2.1355e+00 -8.4829e-01 +4.0766e+00 -5.2068e-01 +2.7582e+00 -1.7525e+00 +4.9030e+00 -2.5332e+00 -2.8722e+00 +1.7991e+00 +1.9976e+00 -2.4617e+00 +7.5702e-01
2025 +3.046009913e+04 +3.046009913e+04 +3.059201913e+04 +3.059201913e+04 -3.7921e+00 +2.8996e+00 -4.2486e+00 -1.0027e+00 +1.5656e+00 -1.2526e+00 -5.5328e+00 +2.2049e+00 +4.3796e-01 +2.0600e+00 -8.5887e-01 +1.6107e+00 -1.7270e+00 +4.6330e+00 -2.3217e+00 -3.2801e+00 +2.0154e+00 +2.0125e+00 -1.3813e+00 +7.9473e-01
2170 +2.029926425e+04 +2.029926425e+04 +2.043118425e+04 +2.043118425e+04 -2.7883e+00 +3.3102e+00 -4.0441e+00 -6.0400e-01 -6.7183e-01 -5.6181e-01 -8.9345e+00 +3.6322e+00 -4.1671e-01 +3.8258e+00 -1.0343e-01 +2.2912e+00 -1.4881e+00 +4.7605e+00 -3.1190e+00 -2.9093e+00 +1.9565e+00 +2.0451e+00 -1.8179e+00 +1.4505e+00
2302 +1.229975872e+04 +1.229975872e+04 +1.243167872e+04 +1.243167872e+04 -3.2046e+00 +3.1687e+00 -4.2841e+00 -1.0066e+00 -1.2585e-01 -2.0734e+00 -7.4420e+00 +2.8312e+00 +3.0202e-01 +3.2274e+00 -8.1683e-01 +1.8470e+00 -1.4992e+00 +4.8935e+00 -3.2352e+00 -2.8970e+00 +2.8315e+00 +1.9475e+00 -1.6972e+00 +8.3494e-01
2365 +3.303563493e+03 +3.303563493e+03 +3.435483493e+03 +3.435483493e+03 -2.4195e+00 +3.2303e+00 -4.1982e+00 -1.1962e+00 -6.2060e-01 -9.5611e-01 -7.5655e+00 +7.8479e+00 +9.6899e-01 +2.1161e+00 -5.7306e-01 +2.0613e+00 -1.4366e+00 +5.2599e+00 -1.4735e+00 -2.4380e+00 +3.2280e+00 +1.7992e+00 -1.0876e+00 +7.6456e-01
2812 +2.091318347e+03 +2.091318347e+03 +2.223238347e+03 +2.223238347e+03 -6.1902e+00 +3.3240e+00 -4.2053e+00 +1.2148e+00 -4.2450e-01 -1.9474e+00 -9.0929e+00 +4.0746e+00 -1.4581e+00 +2.6596e+00 +7.2933e-01 +2.3545e+00 -2.8066e+00 +8.9625e+00 -3.5332e+00 -1.9911e+00 +4.2708e+00 +9.0277e-01 -2.1641e+00 +1.1206e+00
2888 +2.002049130e+03 +2.002049130e+03 +2.133969130e+03 +2.133969130e+03 -3.3674e+00 +6.4228e+00 -4.5186e+00 +2.0443e-01 -1.1052e+00 -2.4778e+00 -1.0282e+01 +4.7811e+00 +7.0445e-01 +2.2356e+00 -2.3078e+00 +3.2425e+00 -1.5920e+00 +6.1882e+00 -7.5288e-01 -3.3794e+00 +2.9638e+00 +2.0951e+00 -3.0515e+00 +1.4919e+00
3089 +1.989945493e+03 +1.989945493e+03 +2.121865493e+03 +2.121865493e+03 -1.4144e+01 +3.2923e+00 -4.5329e+00 +5.6516e-01 -3.2323e+00 -1.2738e+00 -7.9023e+00 +3.8907e+00 -4.9695e-01 +1.8293e+00 +5.5413e-01 +4.0117e+00 -1.7639e+00 +5.6007e+00 -4.1240e-01 -4.5622e+00 +1.2675e+01 +2.0913e+00 -1.6162e+00 +8.9597e-01
3204 +1.260410537e+03 +1.260410537e+03 +1.392330537e+03 +1.392330537e+03 -5.5538e+00 +4.3852e+00 -5.6906e+00 +5.7437e-01 -5.8814e-01 -1.6610e+00 -1.1563e+01 +4.6231e+00 -1.5501e+00 +1.7209e+00 +1.4444e-02 +3.4161e+00 -2.4526e+00 +6.0509e+00 -1.8109e+00 -3.7665e+00 +6.5385e+00 +1.3694e+00 -2.7949e+00 +1.3790e+00
3214 +4.758026590e+02 +4.758026590e+02 +6.077226590e+02 +6.077226590e+02 -5.7587e+00 +4.0240e+00 -6.3097e+00 +2.7114e+00 -2.2873e+00 -1.8220e+00 -1.2656e+01 +3.8493e+00 -1.7835e+00 +4.3379e+00 +3.2702e-01 +1.4192e+00 -2.7247e+00 +7.3727e+00 -2.1181e+00 -4.2910e+00 +5.4753e+00 +3.4021e-01 -2.9597e+00 +1.6520e+00
3247 +3.863100635e+02 +3.863100635e+02 +5.182300635e+02 +5.182300635e+02 -6.3639e+00 +3.7379e+00 -5.3293e+00 +4.5055e-01 -2.2635e+00 -1.7563e+00 -9.6807e+00 +5.6125e+00 -2.2053e+00 +2.3191e+00 -6.5202e-01 +3.5726e+00 -1.9211e+00 +5.3096e+00 -2.7647e+00 -6.8750e+00 +6.2187e+00 +3.8129e+00 -2.4247e+00 +3.9385e-01
3335 +3.006009156e+02 +3.006009156e+02 +4.325209156e+02 +4.325209156e+02 -8.6148e+00 +3.9449e+00 -1.3225e+00 -3.6175e-02 -4.7338e+00 -1.8482e+00 -9.2959e+00 +3.7481e+00 -2.7560e+00 +2.6703e-01 -5.6557e-01 +1.8244e+00 -2.4802e+00 +6.7801e+00 -1.7979e+00 -3.4135e+00 +7.0053e+00 +1.0561e+00 -2.9078e+00 +7.3939e-01
3432 +2.727093908e+02 +2.727093908e+02 +4.046293908e+02 +4.046293908e+02 -7.6142e+00 +3.6364e+00 -3.5414e+00 +6.3125e-01 -2.5406e+00 -3.2296e+00 -8.1867e+00 +4.6609e+00 -1.3717e+00 +1.8300e+00 -5.6330e-01 +2.6837e+00 -1.1705e+00 +5.6601e+00 -1.3334e+00 -4.0913e+00 +5.1841e+00 +7.2183e-01 -2.3559e+00 +8.9161e-01
3551 +2.304082807e+02 +2.304082807e+02 +3.623282807e+02 +3.623282807e+02 -7.5320e+00 +2.7111e+00 -4.6617e+00 +6.4243e-01 -3.1148e+00 -3.6102e+00 -9.2315e+00 +4.8473e+00 +8.2937e-01 +8.1305e-01 -5.1717e-01 +3.4249e+00 -2.3341e+00 +5.9302e+00 -2.5838e+00 -2.8486e+00 +6.5597e+00 +8.6255e-01 -1.7039e+00 +8.6488e-01
135479       +inf +2.304082807e+02       +inf +3.623282807e+02 -3.3969e+12 +4.0191e+11 -5.0451e+11 +6.9969e+11 -3.0151e+12 -3.4860e+12 -3.5755e+12 +3.6140e+11 +4.8254e+11 -2.9074e+12 -2.1070e+12 -1.8993e+12 -1.9097e+12 -1.2902e+11 +1.2782e+12 -3.1755e+12 +3.2157e+12 +2.4147e+13 -3.6977e+12 +9.3637e+11
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.310552413e+05 +1.310552413e+05 +1.316460813e+05 +1.316460813e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1612 +1.262782167e+05 +1.262782167e+05 +1.268690567e+05 +1.268690567e+05 -9.1169e+00 -3.2080e-01 +1.3204e+00 +4.2182e+00 +1.4164e+00 +2.1605e+00 -2.4351e+00 -3.7725e+00 +9.9135e-01 +1.3939e+00 -1.3042e+00 +3.3172e+00 -2.7777e+00 -1.9434e+00 +2.1736e+00 +1.3136e+00 -2.7572e+00 +1.7062e+00 -4.8191e+00 -8.7744e-01
1668 +1.129627731e+05 +1.129627731e+05 +1.135536131e+05 +1.135536131e+05 -6.7225e+00 -4.7140e-01 +1.4101e+00 +5.3608e+00 -1.3185e+00 +2.6957e+00 -3.1800e+00 -1.6949e+00 -4.0000e-01 +2.0120e+00 -3.2462e+00 +4.0179e+00 -2.2121e+00 -2.7743e+00 +2.8583e+00 +1.6043e+00 -2.7322e+00 +1.9146e+00 -5.0293e+00 +2.4918e-01
1745 +6.814915825e+04 +6.814915825e+04 +6.873999825e+04 +6.873999825e+04 -6.5625e+00 -5.1216e-01 +1.8640e+00 +5.9370e+00 +4.6073e+00 +2.3149e+00 -2.7738e+00 -4.9230e+00 -3.4873e-01 +1.8303e+00 -2.2635e+00 +2.4542e+00 -3.0354e+00 -1.9237e+00 +2.3389e+00 +1.1696e+00 -2.7352e+00 +1.9591e+00 -4.9203e+00 -1.2140e-01
1867 +6.392982421e+04 +6.392982421e+04 +6.452066421e+04 +6.452066421e+04 -8.5114e+00 -6.5633e-01 +1.7770e+00 +5.5419e+00 +1.4412e+00 +2.3193e+00 -2.3917e+00 -3.9593e+00 -1.7209e-01 +2.8371e+00 -4.0102e+00 +2.8609e+00 -2.8647e+00 -1.5872e+00 +2.3078e+00 +1.9733e+00 -2.7555e+00 +1.5258e+00 -4.9318e+00 -1.0340e+00
1921 +6.146470459e+04 +6.146470459e+04 +6.205554459e+04 +6.205554459e+04 -9.3852e+00 -2.4420e+00 +3.0569e+00 +6.6457e+00 -1.0887e-01 +1.9586e+00 -3.9094e+00 -2.8763e+00 -4.9656e-01 +2.1170e+00 -3.5017e+00 +3.0143e+00 -3.8765e+00 -6.1492e-01 +1.4842e+00 +1.2812e+00 -2.7793e+00 +3.4764e+00 -4.6069e+00 -1.0195e+00
1953 +5.630391998e+04 +5.630391998e+04 +5.689475998e+04 +5.689475998e+04 -7.4518e+00 -5.4844e-01 +1.9548e+00 +6.8732e+00 +1.3425e-01 +2.4273e+00 -2.6532e+00 -3.6431e+00 +4.8467e-01 +2.0685e+00 -5.7538e+00 +2.7557e+00 -2.7305e+00 -1.2435e+00 +2.2791e+00 +1.2526e+00 -2.7382e+00 +1.7349e+00 -4.8920e+00 -3.1052e-01
1964 +3.483785755e+04 +3.483785755e+04 +3.542869755e+04 +3.542869755e+04 -9.8615e+00 -3.5664e-01 +1.6589e+00 +6.1020e+00 +2.8478e-01 +1.9088e+00 -3.0549e+00 -3.6015e+00 +4.3431e+00 +2.3965e+00 -4.2227e+00 +3.2110e+00 -3.7243e+00 -1.5062e+00 +1.4859e+00 +1.4687e+00 -2.7635e+00 +2.7319e-01 -4.8997e+00 +1.5594e-02
1980 +2.811988164e+04 +2.811988164e+04 +2.871072164e+04 +2.871072164e+04 -8.7066e+00 -5.6478e-01 +3.2568e+00 +5.1383e+00 +2.9337e+00 +1.9646e+00 -2.9938e+00 -3.7060e+00 +3.2971e-01 +2.3437e+00 -3.9623e+00 +4.7985e+00 -2.9319e+00 -8.8567e-01 +2.2201e+00 +1.5233e+00 -2.7418e+00 +1.4860e+00 -4.9031e+00 -8.3013e-01
2094 +2.295361997e+04 +2.295361997e+04 +2.354445997e+04 +2.354445997e+04 -8.5848e+00 -1.9643e-01 +1.8758e+00 +2.5997e+00 +8.4955e+00 +2.3129e+00 -2.7362e+00 -3.6301e+00 +6.4812e-01 +2.1814e+00 -3.8019e+00 +2.5657e+00 -4.0450e+00 -1.3828e+00 +2.1589e+00 +2.5311e+00 -2.7496e+00 +2.1546e+00 -4.8986e+00 -1.4195e+00
2110 +8.337333519e+03 +8.337333519e+03 +8.928173519e+03 +8.928173519e+03 -7.3275e+00 -1.6830e-01 +2.8921e+00 +7.2393e+00 +7.2464e+00 +2.1063e+00 -4.3477e+00 -1.3662e+00 +1.6880e+00 +3.0275e+00 -4.0418e+00 +3.5464e+00 -4.9159e+00 +1.2352e+00 +2.3924e+00 +2.2301e+00 -2.7526e+00 +1.7069e+00 -4.8792e+00 -2.9025e-02
2404 +6.395851030e+03 +6.395851030e+03 +6.986691030e+03 +6.986691030e+03 -5.8355e+00 -2.0343e-01 +5.1434e+00 +4.8597e+00 +4.2628e+00 +2.1844e+00 -2.9732e+00 -2.6184e+00 +1.2871e+00 +3.3942e+00 -2.0704e+00 +3.7545e+00 -4.9056e+00 -6.8971e-01 +2.7265e+00 +1.7092e+00 -2.9939e+00 +2.3238e+00 -4.5984e+00 +8.3589e-02
2446 +1.816729001e+03 +1.816729001e+03 +2.407569001e+03 +2.407569001e+03 -7.5391e+00 -3.7286e-01 +3.0346e+00 +5.0805e+00 +5.9407e+00 +2.1240e+00 -2.0154e+00 -2.6593e+00 +6.4453e-01 +2.7944e+00 -4.3140e+00 +3.0591e+00 -3.3116e+00 +5.4456e-01 +3.7221e+00 +2.6017e+00 -2.7930e+00 +2.5120e+00 -4.8948e+00 -5.9340e-01
2532 +8.671734187e+02 +8.671734187e+02 +1.458013419e+03 +1.458013419e+03 -1.0282e+01 -1.2483e+00 +4.1106e+00 +5.9124e+00 +5.0482e+00 +2.3196e+00 -2.7534e+00 -6.5577e-01 +1.7003e+00 +4.7459e+00 -3.5706e+00 +3.0737e+00 -2.8924e+00 -2.3232e+00 +2.0201e+00 +4.9206e+00 -2.8032e+00 +3.3440e+00 -4.7994e+00 +8.0429e-01
3211 +7.661115622e+02 +7.661115622e+02 +1.356951562e+03 +1.356951562e+03 -1.1825e+01 +1.3252e+00 +5.4144e+00 +6.3732e+00 +6.2458e+00 +1.8813e+00 -1.8888e+00 -1.5999e+00 +1.3166e+00 +3.6176e+00 -3.3028e+00 +2.8260e+00 -3.1033e+00 +3.5450e+00 +4.5344e+00 +4.0961e+00 -2.8494e+00 +3.5567e+00 -4.9937e+00 -8.8341e-01
111249       +inf +7.661115622e+02       +inf +1.356951562e+03 -7.8051e+11 +5.3160e+12 +5.5313e+11 +8.3128e+11 +3.3537e+12 +9.8562e+11 -1.0525e+12 +4.1121e+11 +2.3333e+12 +3.3790e+12 +1.1556e+12 -1.8269e+12 -1.5918e+12 -1.1203e+12 +1.6805e+12 +2.9126e+12 -3.4219e+12 +2.1532e+13 -5.4646e+11 +9.2039e+11
% function evaluation | noise-free fitness - Fopt (6.231000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.741829098e+05 +4.741829098e+05 +4.742452198e+05 +4.742452198e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1406 +4.212007251e+05 +4.212007251e+05 +4.212630351e+05 +4.212630351e+05 +3.1868e+00 +1.4592e+00 -1.8815e-01 -2.4805e+00 +3.4651e+00 -1.9394e+00 +7.3351e-01 -3.6210e+00 -7.8247e-01 +4.8774e+00 +1.3516e+00 -1.3297e+01 +7.5410e-02 +1.5526e+00 -8.1667e-01 +1.7998e+00 +4.3835e+00 -1.5300e+00 -2.0899e+00 -5.6024e-01
1427 +3.385046639e+05 +3.385046639e+05 +3.385669739e+05 +3.385669739e+05 +3.1978e+00 +3.1341e-01 +5.9767e-01 -2.3035e+00 -1.9121e+00 -7.7574e-01 +7.8729e-01 -4.0166e+00 -3.1259e+00 +5.0950e+00 +1.4635e+00 +2.5191e-01 -1.9085e-01 +7.3976e-01 -1.2203e+00 +1.7115e+00 +1.4025e+00 -1.6427e+00 -2.3810e+00 -7.6816e-01
1517 +3.052844145e+05 +3.052844145e+05 +3.053467245e+05 +3.053467245e+05 +3.2157e+00 -4.2655e+00 -5.2017e-01 -2.2482e+00 +2.5986e+00 -7.3377e+00 +7.8030e-01 -3.8542e+00 -3.2564e-01 +4.9933e+00 +1.8077e+00 -1.0689e+01 +3.8111e-01 +4.2339e+00 -2.5081e+00 +1.7456e+00 +2.7374e+00 -1.7635e+00 -1.9635e+00 -1.4348e+00
1539 +2.713519718e+05 +2.713519718e+05 +2.714142818e+05 +2.714142818e+05 +3.0845e+00 -5.1439e-01 -1.6694e-01 -2.2280e+00 +3.0959e+00 -4.1508e+00 +7.7266e-01 -4.1535e+00 -2.5928e+00 +4.9517e+00 +1.5218e+00 -8.4327e+00 +1.0196e+00 +2.5036e+00 -4.9103e-01 +4.9860e-01 +3.0904e+00 -2.0149e+00 -1.8323e+00 -5.0232e-01
1646 +2.381943260e+05 +2.381943260e+05 +2.382566360e+05 +2.382566360e+05 +2.8364e+00 +3.9256e-01 -6.2834e-02 -2.4801e+00 +2.2228e+00 -5.0936e+00 +7.0030e-01 -3.7648e+00 -1.9514e-01 +4.9086e+00 -1.1674e+00 -9.2912e+00 +1.6059e+00 +1.9194e+00 -4.1739e-01 +1.5689e+00 +1.8924e+00 -2.6575e+00 -2.7529e+00 -3.5886e-01
1755 +1.454160096e+05 +1.454160096e+05 +1.454783196e+05 +1.454783196e+05 +3.1446e+00 +3.2871e+00 +1.6176e-01 -2.2743e+00 +2.5172e+00 -8.7620e+00 +7.5389e-01 -3.6575e+00 -3.5700e+00 +5.0038e+00 +1.4546e+00 -9.2644e+00 +3.0557e+00 +3.1260e+00 -9.4863e-01 +1.0715e+00 +3.3590e+00 +1.0229e+00 -1.2115e+00 +2.2751e-01
1761 +1.320015117e+05 +1.320015117e+05 +1.320638217e+05 +1.320638217e+05 +3.0934e+00 +4.3801e-01 +7.6644e-01 -2.4472e+00 +1.4755e+00 -4.0580e+00 +7.3776e-01 -1.4154e+00 -2.4482e+00 +5.0558e+00 +1.1748e+00 -6.2653e+00 +2.0790e+00 +1.5869e+00 -1.4067e+00 +1.3108e+00 +4.4316e+00 -2.2131e+00 -2.5661e+00 -1.6031e-01
2016 +1.265448744e+05 +1.265448744e+05 +1.266071844e+05 +1.266071844e+05 +2.8893e+00 -5.1755e-01 +1.9926e+00 -2.8373e+00 +1.2613e+00 -5.7792e+00 +7.7245e-01 -3.1308e+00 -2.5162e+00 +5.0318e+00 +8.3641e-01 -8.2737e+00 +1.1265e+00 +3.7311e+00 +2.5320e-01 +3.8886e-01 +1.5503e+00 -1.8570e+00 -1.0809e+00 -3.3938e-01
2034 +1.086045073e+05 +1.086045073e+05 +1.086668173e+05 +1.086668173e+05 +3.0784e+00 -3.1191e-01 +7.5754e-01 -2.7003e+00 -3.6360e-01 -6.7302e+00 +7.4874e-01 -6.2191e-01 -1.9742e+00 +5.1114e+00 +8.8644e-01 -1.0236e+01 -4.8258e-02 +3.8114e+00 -1.2129e+00 +1.3146e+00 +7.4409e+00 -1.6948e+00 -1.4715e+00 +4.7942e-01
2043 +9.479709405e+04 +9.479709405e+04 +9.485940405e+04 +9.485940405e+04 +3.2032e+00 -2.7682e+00 +2.1896e+00 -2.6794e+00 -1.6522e+00 -5.6125e+00 +8.0263e-01 -3.0800e+00 -2.0220e+00 +4.4000e+00 +2.7230e+00 -5.3461e+00 +1.5539e+00 +3.1480e+00 +4.0822e-01 +2.1620e+00 +3.0806e+00 -3.5891e-01 -1.6792e+00 +2.0648e+00
2122 +8.472272256e+04 +8.472272256e+04 +8.478503256e+04 +8.478503256e+04 +3.3304e+00 -1.1691e-01 +1.7128e+00 -3.0586e+00 -3.1773e-01 -5.0112e+00 +7.9270e-01 -4.0940e+00 -2.6272e+00 +5.3079e+00 +5.0722e-01 -1.0042e+01 +6.1938e+00 +1.0600e+00 -7.0408e-01 +2.8332e-01 +2.9415e+00 -1.0661e+00 -8.5515e-01 +6.2449e-01
2271 +7.666497012e+04 +7.666497012e+04 +7.672728012e+04 +7.672728012e+04 +3.2168e+00 -5.1413e-02 +1.1813e-01 -4.7036e+00 +2.4086e+00 -6.9047e+00 +7.9774e-01 +4.5533e-01 -2.5354e+00 +5.0820e+00 +1.5755e-01 -8.4587e+00 +4.6469e+00 +2.2309e+00 +4.8713e-01 +1.3058e+00 +5.3047e+00 -1.1960e+00 +1.7792e+00 +2.9444e+00
2374 +4.656451526e+04 +4.656451526e+04 +4.662682526e+04 +4.662682526e+04 +3.3209e+00 +3.4788e-01 +3.4844e-01 -3.0632e+00 -1.8556e-01 -5.3476e+00 +8.8121e-01 +1.4392e+00 -5.4617e+00 +5.7843e+00 +1.3309e+00 -1.0449e+01 +3.8093e+00 +2.5012e+00 -6.9322e-02 +6.5926e-01 +4.3530e+00 -8.2233e-01 -5.3155e-01 +9.1589e-01
2599 +3.396520774e+04 +3.396520774e+04 +3.402751774e+04 +3.402751774e+04 +2.7246e+00 +2.5972e+00 +1.5167e+00 -4.3540e+00 +1.0350e+00 -7.0427e+00 +7.2767e-01 +1.1428e+00 -2.4150e+00 +5.5408e+00 +1.8796e+00 -9.0592e+00 +6.1061e-03 +5.5765e+00 -2.4457e+00 +1.4906e+00 +2.2547e+00 -4.1802e+00 -1.4799e+00 +3.1652e+00
2697 +1.995173942e+04 +1.995173942e+04 +2.001404942e+04 +2.001404942e+04 +3.6179e+00 +1.2937e+00 +1.5747e+00 -3.9812e+00 -4.6376e+00 -8.1140e+00 +8.8588e-01 +2.3202e+00 -3.5963e+00 +5.6985e+00 +8.0008e-01 -1.1036e+01 +1.4470e+00 +2.7284e+00 -4.7830e+00 +1.5776e+00 +4.4773e+00 -2.7426e+00 -2.3343e+00 +5.9759e+00
2736 +1.452795139e+04 +1.452795139e+04 +1.459026139e+04 +1.459026139e+04 +3.2566e+00 +9.6434e-01 +3.4997e+00 -4.4255e+00 -5.1784e+00 -6.7387e+00 +8.0352e-01 +2.7507e-01 -4.8811e+00 +5.3990e+00 +8.6530e-01 -6.0290e+00 +2.2195e+00 +4.3868e+00 -2.5593e+00 +1.6612e+00 +5.0556e+00 -3.2307e+00 -1.9460e+00 +2.3115e+00
2740 +7.109657553e+03 +7.109657553e+03 +7.171967553e+03 +7.171967553e+03 +1.7747e+00 +2.8983e+00 +1.6531e+00 -4.4380e+00 -1.6531e+00 -5.5853e+00 +8.4249e-01 +1.1581e+00 -5.5358e+00 +5.6112e+00 +1.3131e+00 -3.9376e+00 +3.1153e+00 +4.9670e+00 -1.5552e+00 -9.0729e-01 +3.0271e-01 -3.9106e+00 -4.1784e-01 +1.7084e+00
2808 +6.903774611e+02 +6.903774611e+02 +7.526874611e+02 +7.526874611e+02 +2.2945e+00 +1.4031e+00 +3.2701e+00 -3.2739e+00 -4.0198e+00 -7.9037e+00 +4.3719e-01 +2.4095e+00 -5.5783e+00 +5.5835e+00 +4.1890e-02 -6.6219e+00 +6.2237e+00 +6.6360e+00 -2.8435e+00 +1.6270e+00 +4.2502e+00 -1.6977e+00 +1.1254e-01 +3.1012e+00
124676       +inf +6.903774611e+02       +inf +7.526874611e+02 -2.2971e+12 +1.2035e+12 -9.4435e+11 +5.6115e+11 +1.4743e+12 -3.0388e+12 +1.6345e+13 +1.6323e+12 -8.2363e+11 +6.2423e+11 +3.1096e+12 -1.8525e+12 +1.1473e+12 -9.9173e+10 -4.9153e+12 +6.1543e+11 +2.6992e+12 -1.5285e+12 +5.1818e+11 -5.4952e+12
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.459623210e+05 +3.459623210e+05 +3.469623210e+05 +3.469623210e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1117 +2.975556367e+05 +2.975556367e+05 +2.985556367e+05 +2.985556367e+05 -7.5031e-02 +1.6971e+00 +1.6967e+00 +6.6835e+00 +7.0745e+00 -2.4171e+00 -3.1418e+00 +4.4426e+00 -2.8660e+00 -2.1669e+00 +4.1213e+00 -3.4653e+00 -1.9703e+00 -5.0498e+00 -1.8253e+00 +2.8201e+00 -4.9269e+00 -1.2756e+00 -2.8292e+00 +6.2299e-01
1308 +2.841183177e+05 +2.841183177e+05 +2.851183177e+05 +2.851183177e+05 +2.1408e-01 +2.0291e+00 +1.7376e+00 +6.9955e+00 +6.8280e+00 -2.5271e+00 -3.6270e+00 +3.5860e+00 -2.6849e+00 -2.0175e+00 +3.8650e+00 -3.1125e+00 -2.2989e+00 -4.8230e+00 -1.6732e+00 +2.7189e+00 -4.9271e+00 -9.7701e-01 -2.8222e+00 +5.6360e-01
1311 +2.257662246e+05 +2.257662246e+05 +2.267662246e+05 +2.267662246e+05 +1.1867e-01 +1.9376e+00 +1.7139e+00 +6.9255e+00 +5.0323e+00 -2.4883e+00 -3.1405e+00 +4.5653e+00 -2.7456e+00 -2.1820e+00 +3.8842e+00 -2.9924e+00 -2.1049e+00 -4.8865e+00 -1.3995e+00 +5.5542e-01 -4.9301e+00 -1.0846e+00 -2.7679e+00 +6.4993e-01
1442 +2.211767188e+05 +2.211767188e+05 +2.221767188e+05 +2.221767188e+05 -1.4327e-01 +1.9855e+00 +1.6937e+00 +8.7078e+00 +6.8529e+00 -2.3120e+00 -3.6092e+00 +4.6950e+00 -1.6844e+00 -2.0376e+00 +4.0672e+00 -3.0828e+00 -2.0068e+00 -5.1468e+00 -9.3922e-01 +1.0812e+00 -4.9248e+00 -1.3332e+00 -3.4961e+00 -3.3769e-01
1457 +2.142046566e+05 +2.142046566e+05 +2.152046566e+05 +2.152046566e+05 -3.3997e-02 +2.1130e+00 +1.6964e+00 +7.4614e+00 +7.7504e+00 -2.4053e+00 -3.9073e+00 +3.9846e+00 -2.6500e+00 -2.1379e+00 +4.4184e+00 -3.0578e+00 -1.9025e+00 -5.0437e+00 -1.5821e+00 +1.8489e+00 -4.9266e+00 -2.2831e-01 -2.9286e+00 -4.9514e-02
1469 +1.658311616e+05 +1.658311616e+05 +1.668311616e+05 +1.668311616e+05 -8.9394e-02 +2.2477e+00 +1.8458e+00 +6.8680e+00 +5.9562e+00 -3.2775e+00 -3.3343e+00 +3.9489e+00 -2.4539e+00 -2.2167e+00 +4.2369e+00 -3.3232e+00 -1.8200e+00 -4.7960e+00 -1.5767e+00 -1.4030e+00 -4.9134e+00 -6.0195e-01 -3.6355e+00 +1.5362e+00
1522 +1.418976776e+05 +1.418976776e+05 +1.428976776e+05 +1.428976776e+05 +8.6103e-02 +1.5479e+00 +2.0573e+00 +7.6121e+00 +8.1978e+00 -3.0517e+00 -4.9364e+00 +5.1858e+00 -2.5005e+00 -2.1123e+00 +4.2217e+00 -2.2789e+00 -2.1628e+00 -4.9475e+00 -2.0249e+00 +1.0098e+00 -4.8181e+00 -1.2691e+00 -1.9375e+00 -3.1257e-01
1618 +1.397895335e+05 +1.397895335e+05 +1.407895335e+05 +1.407895335e+05 +4.8859e-01 +1.6169e+00 +1.7456e+00 +7.7332e+00 +5.5367e+00 -2.5530e+00 -4.0002e+00 +4.4137e+00 -8.7201e-01 -2.0985e+00 +4.1182e+00 -3.0218e+00 -1.8256e+00 -4.8894e+00 -1.0283e+00 -4.7886e-01 -4.9206e+00 -3.8016e+00 -3.7077e+00 +4.0201e-01
