% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
190355 +2.038701655e-01 +2.038701655e-01 +1.977238702e+02 +1.977238702e+02 +6.1810e-02 -3.6447e-01 -3.1995e+00 +1.2486e+00 -1.6881e+00 +2.8599e+00 -5.2698e-01 +7.5865e-01 -2.3573e-01 -7.0987e-01 -1.6808e+00 -2.3737e-01 +1.7652e+00 -2.8976e+00 -7.8346e-01 -2.4891e+00 +2.4530e+00 -1.1363e+00 -3.4804e+00 -9.4369e-01
190663 +1.982498933e-01 +1.982498933e-01 +1.977182499e+02 +1.977182499e+02 +6.1725e-02 -3.6450e-01 -3.1996e+00 +1.2487e+00 -1.6881e+00 +2.8600e+00 -5.2684e-01 +7.5857e-01 -2.3569e-01 -7.0986e-01 -1.6809e+00 -2.3750e-01 +1.7652e+00 -2.8977e+00 -7.8351e-01 -2.4890e+00 +2.4530e+00 -1.1361e+00 -3.4804e+00 -9.4372e-01
191152 +1.877830298e-01 +1.877830298e-01 +1.977077830e+02 +1.977077830e+02 +6.1763e-02 -3.6448e-01 -3.1995e+00 +1.2485e+00 -1.6881e+00 +2.8599e+00 -5.2695e-01 +7.5852e-01 -2.3572e-01 -7.0984e-01 -1.6808e+00 -2.3739e-01 +1.7652e+00 -2.8978e+00 -7.8358e-01 -2.4890e+00 +2.4530e+00 -1.1363e+00 -3.4804e+00 -9.4372e-01
192558 +1.810765675e-01 +1.810765675e-01 +1.977010766e+02 +1.977010766e+02 +6.1773e-02 -3.6457e-01 -3.1993e+00 +1.2485e+00 -1.6880e+00 +2.8599e+00 -5.2697e-01 +7.5845e-01 -2.3574e-01 -7.0967e-01 -1.6807e+00 -2.3746e-01 +1.7650e+00 -2.8977e+00 -7.8349e-01 -2.4890e+00 +2.4528e+00 -1.1363e+00 -3.4803e+00 -9.4374e-01
204180 +1.770901940e-01 +1.770901940e-01 +1.976970902e+02 +1.976970902e+02 +6.1793e-02 -3.6452e-01 -3.1994e+00 +1.2486e+00 -1.6881e+00 +2.8599e+00 -5.2693e-01 +7.5850e-01 -2.3566e-01 -7.0978e-01 -1.6807e+00 -2.3770e-01 +1.7651e+00 -2.8976e+00 -7.8346e-01 -2.4891e+00 +2.4528e+00 -1.1362e+00 -3.4804e+00 -9.4368e-01
236313 +1.693194523e-01 +1.693194523e-01 +1.976893195e+02 +1.976893195e+02 +6.1841e-02 -3.6458e-01 -3.1993e+00 +1.2485e+00 -1.6881e+00 +2.8598e+00 -5.2697e-01 +7.5854e-01 -2.3559e-01 -7.0965e-01 -1.6807e+00 -2.3750e-01 +1.7652e+00 -2.8977e+00 -7.8355e-01 -2.4891e+00 +2.4528e+00 -1.1363e+00 -3.4804e+00 -9.4365e-01
236325 +1.653629316e-01 +1.653629316e-01 +1.976853629e+02 +1.976853629e+02 +6.1789e-02 -3.6451e-01 -3.1994e+00 +1.2485e+00 -1.6880e+00 +2.8598e+00 -5.2700e-01 +7.5854e-01 -2.3564e-01 -7.0969e-01 -1.6807e+00 -2.3744e-01 +1.7652e+00 -2.8977e+00 -7.8355e-01 -2.4890e+00 +2.4528e+00 -1.1363e+00 -3.4804e+00 -9.4371e-01
260749 +1.616022684e-01 +1.616022684e-01 +1.976816023e+02 +1.976816023e+02 +6.1838e-02 -3.6449e-01 -3.1994e+00 +1.2485e+00 -1.6880e+00 +2.8599e+00 -5.2699e-01 +7.5850e-01 -2.3575e-01 -7.0973e-01 -1.6807e+00 -2.3755e-01 +1.7651e+00 -2.8978e+00 -7.8353e-01 -2.4890e+00 +2.4528e+00 -1.1363e+00 -3.4804e+00 -9.4362e-01
262193 +1.566777383e-01 +1.566777383e-01 +1.976766777e+02 +1.976766777e+02 +6.1817e-02 -3.6449e-01 -3.1994e+00 +1.2485e+00 -1.6880e+00 +2.8599e+00 -5.2697e-01 +7.5856e-01 -2.3579e-01 -7.0973e-01 -1.6807e+00 -2.3749e-01 +1.7651e+00 -2.8977e+00 -7.8352e-01 -2.4890e+00 +2.4528e+00 -1.1362e+00 -3.4804e+00 -9.4366e-01
263815 +1.526436298e-01 +1.526436298e-01 +1.976726436e+02 +1.976726436e+02 +6.1825e-02 -3.6450e-01 -3.1995e+00 +1.2485e+00 -1.6880e+00 +2.8598e+00 -5.2697e-01 +7.5857e-01 -2.3574e-01 -7.0976e-01 -1.6807e+00 -2.3748e-01 +1.7651e+00 -2.8977e+00 -7.8350e-01 -2.4890e+00 +2.4529e+00 -1.1363e+00 -3.4804e+00 -9.4369e-01
264677 +1.505014105e-01 +1.505014105e-01 +1.976705014e+02 +1.976705014e+02 +6.1798e-02 -3.6451e-01 -3.1994e+00 +1.2485e+00 -1.6880e+00 +2.8599e+00 -5.2694e-01 +7.5855e-01 -2.3573e-01 -7.0974e-01 -1.6807e+00 -2.3747e-01 +1.7652e+00 -2.8977e+00 -7.8350e-01 -2.4891e+00 +2.4529e+00 -1.1363e+00 -3.4804e+00 -9.4368e-01
277276 +1.464069407e-01 +1.464069407e-01 +1.976664069e+02 +1.976664069e+02 +6.1797e-02 -3.6451e-01 -3.1994e+00 +1.2485e+00 -1.6880e+00 +2.8599e+00 -5.2695e-01 +7.5852e-01 -2.3573e-01 -7.0973e-01 -1.6807e+00 -2.3753e-01 +1.7651e+00 -2.8977e+00 -7.8349e-01 -2.4890e+00 +2.4529e+00 -1.1362e+00 -3.4804e+00 -9.4368e-01
281073 +1.434606868e-01 +1.434606868e-01 +1.976634607e+02 +1.976634607e+02 +6.1804e-02 -3.6452e-01 -3.1994e+00 +1.2485e+00 -1.6880e+00 +2.8599e+00 -5.2695e-01 +7.5853e-01 -2.3574e-01 -7.0975e-01 -1.6807e+00 -2.3753e-01 +1.7651e+00 -2.8977e+00 -7.8350e-01 -2.4890e+00 +2.4529e+00 -1.1362e+00 -3.4804e+00 -9.4369e-01
287867 +1.409191900e-01 +1.409191900e-01 +1.976609192e+02 +1.976609192e+02 +6.1805e-02 -3.6452e-01 -3.1994e+00 +1.2485e+00 -1.6880e+00 +2.8599e+00 -5.2696e-01 +7.5853e-01 -2.3574e-01 -7.0975e-01 -1.6807e+00 -2.3751e-01 +1.7651e+00 -2.8977e+00 -7.8350e-01 -2.4890e+00 +2.4529e+00 -1.1362e+00 -3.4804e+00 -9.4369e-01
% function evaluation | noise-free fitness - Fopt (-1.052700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.569237143e+03 +1.569237143e+03 +1.463967143e+03 +1.463967143e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1516 +1.522223131e+03 +1.522223131e+03 +1.416953131e+03 +1.416953131e+03 +2.3567e+00 -2.0365e+00 -1.1722e-02 -4.3514e+00 -1.6992e-01 -2.7230e+00 +2.9173e+00 -1.8300e-01 +8.4611e-01 -4.3371e+00 +2.3789e+00 -4.3774e+00 +1.4520e+00 -9.3858e-01 +1.0398e+00 -1.8499e+00 -2.2056e+00 -9.7485e-01 -1.3559e+00 +3.4705e+00
1611 +1.509639322e+03 +1.509639322e+03 +1.404369322e+03 +1.404369322e+03 +2.0861e+00 -2.0322e+00 +2.4626e-01 -4.2575e+00 +5.5500e-01 -2.9900e+00 +3.0252e+00 -1.5886e-01 +4.1629e-01 -4.0162e+00 +2.5737e+00 -2.7127e+00 +6.2609e-01 -5.7374e-01 +2.0216e+00 -3.5847e+00 -1.5656e+00 +1.6554e-02 -1.5112e+00 +3.1236e+00
1703 +1.439163527e+03 +1.439163527e+03 +1.333893527e+03 +1.333893527e+03 +1.1563e+00 -2.0216e+00 -9.1802e-01 -4.2723e+00 -7.1117e-02 -2.5537e+00 +2.9148e+00 -1.3608e-01 +4.6864e-01 -4.0247e+00 +2.3876e+00 -3.9483e+00 +1.2469e+00 -6.1052e-01 +1.4823e+00 -1.2981e+00 -1.9240e+00 -2.8559e-01 -1.2600e+00 +3.0317e+00
1726 +1.380585588e+03 +1.380585588e+03 +1.275315588e+03 +1.275315588e+03 -2.0006e-01 -1.9686e+00 -9.5460e-01 -4.3114e+00 +1.4159e-02 -2.9576e+00 +3.3588e+00 -2.9466e-01 +7.9354e-01 -4.2597e+00 +2.9305e+00 -3.5969e+00 -3.8426e-01 -1.0063e+00 +1.2794e+00 -2.4340e+00 -1.8137e+00 -2.2524e-01 -1.3228e+00 +2.9033e+00
1829 +1.350651048e+03 +1.350651048e+03 +1.245381048e+03 +1.245381048e+03 +1.3308e+00 -2.0063e+00 -5.5375e-01 -4.3066e+00 -7.4212e-01 -3.0470e+00 +2.9747e+00 -3.2458e-01 -3.3471e-01 -4.2456e+00 +2.3658e+00 -3.6177e+00 +6.5199e-02 -1.5431e+00 +1.3732e+00 -1.7199e+00 -1.5154e+00 -6.1204e-01 -1.5302e+00 +3.5250e+00
1838 +1.289103292e+03 +1.289103292e+03 +1.183833292e+03 +1.183833292e+03 +1.5341e+00 -1.9698e+00 -1.3328e+00 -4.5918e+00 +1.2430e-01 -2.4439e+00 +2.9261e+00 -2.2911e-01 +3.0861e-01 -4.4571e+00 +2.5571e+00 -3.9577e+00 -1.3203e+00 -1.0717e+00 +1.1627e+00 -2.5650e+00 -5.1744e-01 -5.4134e-01 -1.3338e+00 +2.8035e+00
1862 +1.276013748e+03 +1.276013748e+03 +1.170743748e+03 +1.170743748e+03 +1.7778e+00 -1.9607e+00 -4.2259e-01 -4.2986e+00 -7.7312e-01 -1.4835e+00 +2.9507e+00 -3.1407e-01 +5.7072e-01 -3.6111e+00 +3.2314e+00 -4.0211e+00 -2.8539e-01 -1.4677e+00 +1.0517e+00 -2.0372e+00 -2.3969e+00 -9.0315e-01 -1.3495e+00 +3.3087e+00
2002 +1.247069672e+03 +1.247069672e+03 +1.141799672e+03 +1.141799672e+03 +1.5417e+00 -1.9676e+00 -1.0196e+00 -4.3197e+00 -2.6336e-01 -2.7700e+00 +2.9792e+00 -1.9110e-01 -2.1022e-01 -4.5139e+00 +2.0914e+00 -3.9171e+00 -2.4533e+00 -1.0627e+00 +8.0906e-01 -2.9303e+00 -8.4191e-01 -8.1686e-01 -1.1682e+00 +3.6781e+00
2041 +1.177928614e+03 +1.177928614e+03 +1.072658614e+03 +1.072658614e+03 +2.0308e+00 -1.9919e+00 -1.0497e+00 -4.3142e+00 -1.3560e-01 -2.3211e+00 +3.0452e+00 -8.5731e-01 +6.6445e-03 -4.0142e+00 +2.5996e+00 -2.7342e+00 -1.4981e+00 -1.4626e+00 -1.4150e-02 -2.6325e+00 -1.3892e+00 -1.2256e+00 -1.0615e+00 +2.6936e+00
2117 +1.116397202e+03 +1.116397202e+03 +1.011127202e+03 +1.011127202e+03 +1.7750e+00 -1.9896e+00 -1.8443e+00 -4.3625e+00 +1.0296e-01 -3.0439e+00 +3.0983e+00 -3.9000e-01 -2.0155e-01 -3.3769e+00 +1.4963e+00 -3.2085e+00 -9.2860e-01 -1.6469e+00 +3.6687e-01 -2.7494e+00 -9.3133e-01 -1.0647e+00 -8.5436e-01 +3.8494e+00
2259 +1.087321120e+03 +1.087321120e+03 +9.820511201e+02 +9.820511201e+02 +1.7107e+00 -1.9440e+00 -1.5842e+00 -4.3598e+00 +3.8042e-01 -2.3744e+00 +2.9956e+00 -4.9936e-01 +1.8926e-01 -3.9164e+00 +2.4494e+00 -4.0042e+00 -2.4096e+00 -1.2196e+00 +4.0936e-01 -1.8171e+00 -1.3631e+00 -1.1863e+00 -1.8198e-01 +3.7030e+00
2439 +1.063850199e+03 +1.063850199e+03 +9.585801987e+02 +9.585801987e+02 +1.7408e+00 -1.9921e+00 -1.6774e+00 -4.3673e+00 -5.7475e-01 -2.6590e+00 +2.9973e+00 +5.8273e-01 +7.3801e-01 -2.0664e+00 +2.2372e+00 -2.3250e+00 -2.7795e+00 -2.1403e+00 +1.0558e+00 -1.2105e+00 -2.7600e+00 -4.0997e+00 -5.4775e-01 +4.0483e+00
2516 +1.043435932e+03 +1.043435932e+03 +9.381659318e+02 +9.381659318e+02 +1.3113e+00 -1.4847e+00 -2.3999e+00 -4.1913e+00 -1.1692e-01 -2.2631e+00 +2.9411e+00 -7.6064e-01 -7.2367e-01 -2.7770e+00 +1.0404e+00 -3.2871e+00 -9.7355e-01 -1.7833e+00 +1.5222e+00 -2.8775e+00 -2.0065e+00 -1.5641e+00 -8.9685e-01 +4.2443e+00
2679 +9.556455975e+02 +9.556455975e+02 +8.503755975e+02 +8.503755975e+02 +9.6283e-01 -1.9524e+00 -2.1710e+00 -4.2906e+00 +4.1178e-02 -1.6323e+00 +2.8491e+00 -6.8795e-01 +5.5429e-01 -3.0442e+00 +1.9760e+00 -4.0573e+00 -2.7067e+00 -2.9995e+00 +1.0091e-01 -2.0950e+00 -2.5659e+00 -2.4240e+00 +4.5449e-02 +3.5201e+00
2746 +9.029770578e+02 +9.029770578e+02 +7.977070578e+02 +7.977070578e+02 +1.2305e+00 -1.9709e+00 -4.4590e-01 -4.3731e+00 -1.7281e-01 -3.2684e+00 +2.9418e+00 -3.6878e-01 +4.1280e-01 -2.4094e+00 +2.6580e+00 -3.0079e+00 -2.2676e+00 -3.3328e+00 +7.8252e-01 -2.8386e+00 -2.4269e+00 -1.8707e+00 +9.6053e-01 +4.6243e+00
2912 +8.388549649e+02 +8.388549649e+02 +7.335849649e+02 +7.335849649e+02 +1.5593e+00 -1.6065e+00 -1.9175e+00 -4.4229e+00 +7.2022e-01 -1.4194e+00 +2.9911e+00 -2.5516e-01 +7.6675e-01 -2.6811e+00 +1.9268e+00 -3.6384e+00 -2.4065e+00 -2.0218e+00 +1.4671e+00 -2.6308e+00 -2.4848e+00 -2.6303e+00 +2.8823e-01 +4.0731e+00
2948 +8.051806823e+02 +8.051806823e+02 +6.999106823e+02 +6.999106823e+02 +1.6833e+00 -8.1272e-01 -1.8734e+00 -4.5067e+00 +5.3423e-01 -2.9019e+00 +2.9619e+00 -7.5661e-02 +3.8399e-01 -2.7300e+00 +2.4096e+00 -3.5364e+00 -2.9751e+00 -1.2642e+00 +7.6209e-01 -2.4547e+00 -1.8265e+00 -2.6926e+00 +5.4348e-02 +3.6393e+00
3062 +7.747151208e+02 +7.747151208e+02 +6.694451208e+02 +6.694451208e+02 +1.9162e+00 -1.5345e+00 -1.9518e+00 -4.4273e+00 -7.3294e-03 -2.8935e+00 +3.0557e+00 -7.9667e-01 +1.1253e+00 -1.9713e+00 +2.1493e+00 -3.6872e+00 -2.5174e+00 -2.6374e+00 +8.0734e-01 -3.1683e+00 -2.6411e+00 -3.0292e+00 +2.0154e-01 +5.0452e+00
3163 +7.542315812e+02 +7.542315812e+02 +6.489615812e+02 +6.489615812e+02 +3.5802e-01 -4.3380e-01 -1.7029e+00 -4.5301e+00 +6.9582e-01 -3.0663e+00 +3.0199e+00 -3.3540e-01 +1.7572e+00 -1.4008e+00 +1.6220e+00 -4.3191e+00 -1.9513e+00 -2.1731e+00 +7.5599e-01 -3.9251e+00 -2.2204e+00 -2.1538e+00 +1.7054e+00 +4.7327e+00
3182 +6.854316128e+02 +6.854316128e+02 +5.801616128e+02 +5.801616128e+02 +1.6811e+00 -1.2551e+00 -3.2050e+00 -4.1952e+00 -5.0934e-02 -3.2199e+00 +2.6668e+00 -8.0727e-01 +3.8355e-01 -1.7896e+00 +2.6809e+00 -4.3162e+00 -3.4465e+00 -2.9530e+00 +5.6368e-01 -4.9900e+00 -1.4713e+00 -2.6582e+00 +9.6081e-01 +3.8917e+00
3372 +6.252158455e+02 +6.252158455e+02 +5.199458455e+02 +5.199458455e+02 +1.3060e+00 -1.4223e+00 -1.6678e+00 -4.2740e+00 +9.6078e-01 -2.5327e+00 +2.7312e+00 -5.9105e-01 +1.1212e+00 -1.6610e+00 +2.5464e+00 -3.5568e+00 -3.7614e+00 -2.6682e+00 +4.3334e-02 -3.8797e+00 -1.8609e+00 -2.4902e+00 +6.6105e-01 +4.4752e+00
3647 +5.645013781e+02 +5.645013781e+02 +4.592313781e+02 +4.592313781e+02 +1.2363e+00 -6.2244e-01 -2.5414e+00 -4.5392e+00 -3.1301e-01 -2.7572e+00 +2.7858e+00 -5.8922e-02 +1.1093e+00 -1.3739e+00 +2.3910e+00 -3.8802e+00 -3.6639e+00 -2.7357e+00 +7.9038e-01 -3.7457e+00 -1.5750e+00 -3.2822e+00 +1.5004e+00 +4.3884e+00
3799 +5.061962044e+02 +5.061962044e+02 +4.009262044e+02 +4.009262044e+02 +1.3757e+00 -6.9624e-01 -2.5974e+00 -4.1564e+00 +1.6019e+00 -2.4484e+00 +2.2691e+00 -4.2068e-01 +1.2484e+00 -1.6727e+00 +2.1283e+00 -3.8645e+00 -3.4892e+00 -3.0248e+00 +3.8182e-01 -3.1951e+00 -2.3678e+00 -3.2283e+00 +1.3705e+00 +3.9903e+00
4072 +4.277578735e+02 +4.277578735e+02 +3.224878735e+02 +3.224878735e+02 +1.4814e+00 -7.5419e-01 -3.2032e+00 -4.4047e+00 +1.7942e+00 -3.0569e+00 +1.8490e+00 -3.9278e-01 +2.0144e+00 -1.3202e+00 +2.2591e+00 -3.4704e+00 -3.2746e+00 -3.3325e+00 +5.0218e-01 -3.4371e+00 -1.3930e+00 -2.7038e+00 +1.5397e+00 +4.3884e+00
4798 +3.782194564e+02 +3.782194564e+02 +2.729494564e+02 +2.729494564e+02 +1.3738e+00 -7.0740e-01 -3.8686e+00 -3.8689e+00 +2.2456e+00 -3.1710e+00 +4.3871e-01 -9.5653e-01 +2.1508e+00 -1.3541e+00 +3.2224e+00 -3.5631e+00 -3.3406e+00 -3.5697e+00 -8.3027e-02 -3.7247e+00 -1.0803e+00 -3.1292e+00 +1.3132e+00 +4.1563e+00
5178 +2.961872695e+02 +2.961872695e+02 +1.909172695e+02 +1.909172695e+02 +1.1777e+00 -4.3215e-01 -2.1774e+00 -3.9640e+00 +1.4023e+00 -2.9237e+00 +7.0182e-01 -9.3575e-01 +1.6429e+00 -1.0643e+00 +3.0512e+00 -3.3260e+00 -3.7194e+00 -3.7079e+00 -1.2083e-01 -3.5666e+00 -1.0083e+00 -3.7658e+00 +1.0491e+00 +4.0901e+00
8050 +2.810495145e+02 +2.810495145e+02 +1.757795145e+02 +1.757795145e+02 +1.7264e+00 +4.3268e-02 -2.6055e+00 -3.3013e+00 +1.2539e+00 -1.9865e+00 -3.6612e-01 -1.1957e+00 +2.6933e+00 -7.5739e-01 +3.7093e+00 -3.3132e+00 -4.0156e+00 -3.7960e+00 -6.4180e-01 -3.8188e+00 -1.4194e+00 -4.0602e+00 +1.5959e+00 +3.4855e+00
8568 +2.480407921e+02 +2.480407921e+02 +1.427707921e+02 +1.427707921e+02 +1.2562e+00 -6.6967e-01 -2.1709e+00 -3.0532e+00 +9.7909e-01 -2.5045e+00 -6.3399e-01 -9.9161e-01 +2.4022e+00 -8.1296e-01 +3.4372e+00 -3.1093e+00 -3.9418e+00 -3.2623e+00 +2.2377e-01 -3.3627e+00 -2.2034e+00 -2.4578e+00 +2.8917e+00 +4.0100e+00
9548 +2.397341592e+02 +2.397341592e+02 +1.344641592e+02 +1.344641592e+02 +1.6612e+00 -9.8108e-01 -2.0009e+00 -3.6963e+00 +6.7816e-01 -2.1644e+00 -3.4288e-01 -9.6327e-01 +1.3956e+00 -4.1163e-01 +3.3767e+00 -3.2838e+00 -3.9255e+00 -3.1636e+00 -1.0137e-01 -3.6149e+00 -1.7060e+00 -3.7813e+00 +2.1499e+00 +3.9002e+00
9987 +2.266816867e+02 +2.266816867e+02 +1.214116867e+02 +1.214116867e+02 +1.4356e+00 -1.0792e+00 -2.4062e+00 -3.6658e+00 +1.0057e+00 -2.8409e+00 -1.7212e-01 -7.8993e-01 +2.9452e+00 -8.6333e-01 +3.1566e+00 -3.0019e+00 -4.0556e+00 -3.6156e+00 -2.2267e-01 -3.4583e+00 -1.3477e+00 -3.1303e+00 +2.4988e+00 +4.2986e+00
10345 +1.715960986e+02 +1.715960986e+02 +6.632609859e+01 +6.632609859e+01 +1.2958e+00 -5.9451e-01 -2.6780e+00 -3.0151e+00 +8.3841e-01 -2.3909e+00 -3.2093e-01 -4.8421e-01 +2.4819e+00 -1.1797e+00 +3.4298e+00 -3.0713e+00 -4.0941e+00 -3.4244e+00 -3.5920e-01 -3.6932e+00 -1.5293e+00 -3.3973e+00 +2.3619e+00 +4.0937e+00
14258 +1.677296767e+02 +1.677296767e+02 +6.245967670e+01 +6.245967670e+01 +1.1606e+00 -2.8881e-01 -2.6728e+00 -4.0664e+00 +1.2589e+00 -2.5201e+00 -9.6664e-02 -8.7313e-01 +2.0176e+00 -9.4838e-01 +3.1140e+00 -3.2668e+00 -3.9230e+00 -3.3628e+00 -1.0550e-01 -3.7944e+00 -1.5313e+00 -3.1387e+00 +2.0585e+00 +3.7234e+00
14259 +1.491512603e+02 +1.491512603e+02 +4.388126034e+01 +4.388126034e+01 +1.3192e+00 -3.9671e-01 -2.4603e+00 -4.1104e+00 +1.5588e+00 -2.5592e+00 -4.6407e-02 -7.1581e-01 +2.1816e+00 -7.8100e-01 +3.0362e+00 -3.3096e+00 -3.7199e+00 -3.2998e+00 +2.2684e-01 -3.4851e+00 -1.6008e+00 -3.3215e+00 +2.0184e+00 +3.8684e+00
14454 +1.369978881e+02 +1.369978881e+02 +3.172788806e+01 +3.172788806e+01 +1.4684e+00 -6.3807e-01 -2.3451e+00 -3.7200e+00 +1.1636e+00 -2.6085e+00 -8.8288e-02 -7.0817e-01 +2.0261e+00 -4.1379e-01 +3.3044e+00 -3.2142e+00 -3.7322e+00 -3.2297e+00 +1.6982e-01 -3.1452e+00 -1.5784e+00 -3.2816e+00 +1.9864e+00 +3.8967e+00
14998 +1.089371627e+02 +1.089371627e+02 +3.667162664e+00 +3.667162664e+00 +1.1902e+00 -4.8361e-01 -2.2440e+00 -3.6430e+00 +1.0862e+00 -2.3278e+00 -1.6154e-01 -7.6052e-01 +2.0403e+00 -1.0137e+00 +3.4610e+00 -3.3473e+00 -3.8153e+00 -3.3027e+00 -1.4644e-01 -3.3135e+00 -1.6479e+00 -3.2736e+00 +1.6101e+00 +3.6918e+00
16375 +9.596093573e+01 +9.596093573e+01 -9.309064267e+00 -9.309064267e+00 +1.3533e+00 -5.3563e-01 -2.3236e+00 -3.4667e+00 +1.0976e+00 -2.5430e+00 -2.8596e-01 -8.0564e-01 +1.9088e+00 -9.5070e-01 +3.5431e+00 -3.0804e+00 -3.5912e+00 -3.2707e+00 +6.2873e-03 -3.2493e+00 -1.6764e+00 -3.3967e+00 +2.0524e+00 +3.6531e+00
22678 +8.533127125e+01 +8.533127125e+01 -1.993872875e+01 -1.993872875e+01 +1.5797e+00 -5.2352e-01 -2.1338e+00 -3.9827e+00 +1.0167e+00 -2.2721e+00 -6.2847e-01 -1.0449e+00 +2.0810e+00 -9.5374e-01 +3.4781e+00 -3.2246e+00 -3.8324e+00 -3.4027e+00 -1.6489e-02 -2.9886e+00 -1.7825e+00 -3.4488e+00 +2.1821e+00 +4.1021e+00
36706 +7.117197682e+01 +7.117197682e+01 -3.409802318e+01 -3.409802318e+01 +1.2179e+00 -4.6179e-01 -2.4669e+00 -3.7441e+00 +1.0380e+00 -2.2719e+00 -3.2662e-01 -8.4825e-01 +1.9423e+00 -9.7849e-01 +3.3405e+00 -3.2047e+00 -3.5706e+00 -3.4737e+00 -7.3295e-02 -3.1202e+00 -1.5669e+00 -3.2129e+00 +2.1719e+00 +3.9846e+00
36823 +6.427115957e+01 +6.427115957e+01 -4.099884043e+01 -4.099884043e+01 +1.2606e+00 -4.4216e-01 -2.3215e+00 -3.8154e+00 +9.6584e-01 -2.4434e+00 -2.6289e-01 -8.6204e-01 +1.9322e+00 -9.0932e-01 +3.4317e+00 -3.1461e+00 -3.5121e+00 -3.5928e+00 -7.0198e-02 -3.0513e+00 -1.5235e+00 -3.2959e+00 +2.2104e+00 +4.0158e+00
38760 +5.179615155e+01 +5.179615155e+01 -5.347384845e+01 -5.347384845e+01 +1.4208e+00 -5.8530e-01 -2.3354e+00 -3.6482e+00 +1.1109e+00 -2.3683e+00 -2.2126e-01 -9.5375e-01 +2.0707e+00 -8.4803e-01 +3.3599e+00 -3.4027e+00 -3.6443e+00 -3.5394e+00 -9.0261e-02 -3.1398e+00 -1.6561e+00 -3.2753e+00 +2.0957e+00 +4.0122e+00
39893 +5.062404926e+01 +5.062404926e+01 -5.464595074e+01 -5.464595074e+01 +1.4354e+00 -6.0835e-01 -2.2473e+00 -3.6133e+00 +9.7776e-01 -2.5499e+00 -1.6517e-01 -9.5229e-01 +2.0882e+00 -1.0524e+00 +3.3544e+00 -3.1531e+00 -3.7345e+00 -3.4821e+00 -1.6724e-01 -3.3198e+00 -1.6280e+00 -3.2662e+00 +2.1404e+00 +4.1211e+00
41541 +4.105287878e+01 +4.105287878e+01 -6.421712122e+01 -6.421712122e+01 +1.3997e+00 -5.3217e-01 -2.3703e+00 -3.7848e+00 +1.0580e+00 -2.4740e+00 -3.4503e-01 -9.0590e-01 +2.1821e+00 -9.8452e-01 +3.4915e+00 -3.2303e+00 -3.8118e+00 -3.6047e+00 -4.3996e-02 -3.1585e+00 -1.5464e+00 -3.3743e+00 +2.0439e+00 +3.9730e+00
42164 +4.052296389e+01 +4.052296389e+01 -6.474703611e+01 -6.474703611e+01 +1.4850e+00 -5.0791e-01 -2.3736e+00 -3.7809e+00 +1.2481e+00 -2.4881e+00 -2.7353e-01 -9.5068e-01 +2.1791e+00 -1.0304e+00 +3.3612e+00 -3.2358e+00 -3.8073e+00 -3.4769e+00 -7.7168e-02 -3.1520e+00 -1.5641e+00 -3.2857e+00 +2.1283e+00 +4.0113e+00
43703 +3.740149132e+01 +3.740149132e+01 -6.786850868e+01 -6.786850868e+01 +1.4080e+00 -4.8453e-01 -2.4194e+00 -3.7035e+00 +1.1545e+00 -2.4919e+00 -2.3047e-01 -8.8167e-01 +2.2523e+00 -9.2326e-01 +3.4700e+00 -3.2465e+00 -3.7523e+00 -3.5070e+00 -4.3281e-02 -3.1728e+00 -1.5334e+00 -3.2951e+00 +2.1308e+00 +4.0215e+00
44221 +3.660115080e+01 +3.660115080e+01 -6.866884920e+01 -6.866884920e+01 +1.4401e+00 -5.1838e-01 -2.5006e+00 -3.6446e+00 +1.0838e+00 -2.4700e+00 -2.8786e-01 -9.2058e-01 +2.2190e+00 -1.0639e+00 +3.4011e+00 -3.2257e+00 -3.7811e+00 -3.5926e+00 -1.1493e-01 -3.1564e+00 -1.4941e+00 -3.2254e+00 +2.0111e+00 +4.0492e+00
44458 +2.987465705e+01 +2.987465705e+01 -7.539534295e+01 -7.539534295e+01 +1.4312e+00 -5.3556e-01 -2.4385e+00 -3.6726e+00 +1.0860e+00 -2.4560e+00 -2.4894e-01 -8.2578e-01 +2.1496e+00 -9.7084e-01 +3.4324e+00 -3.2754e+00 -3.7700e+00 -3.6033e+00 -5.7255e-02 -3.2055e+00 -1.4928e+00 -3.2509e+00 +2.0746e+00 +4.0111e+00
46895 +2.734457965e+01 +2.734457965e+01 -7.792542035e+01 -7.792542035e+01 +1.4667e+00 -5.5684e-01 -2.4322e+00 -3.6045e+00 +1.0736e+00 -2.5021e+00 -2.6978e-01 -8.7746e-01 +2.2064e+00 -9.5849e-01 +3.3791e+00 -3.2696e+00 -3.8527e+00 -3.6165e+00 -8.0248e-02 -3.2859e+00 -1.5119e+00 -3.3342e+00 +2.1417e+00 +4.0235e+00
