% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3285 +4.190377241e+01 +4.190377241e+01 +6.263772405e+00 +6.263772405e+00 +5.0829e-02 +4.5298e-01 +1.4942e+00 -4.4476e+00 +5.4924e-01 -1.2146e+00 -1.1557e-01 +1.3974e+00 -6.5651e-03 +8.9052e-01 -3.1728e+00 +3.5935e+00 +2.6169e+00 -5.6801e-01 +6.3935e-01 +1.0059e+00 -9.3287e-01 +4.1156e+00 -1.5894e+00 +2.7800e+00
3362 +4.116838985e+01 +4.116838985e+01 +5.528389847e+00 +5.528389847e+00 +1.6521e-01 +5.1565e-01 +1.7453e+00 -3.6061e+00 -1.2208e-01 -3.1370e-01 +1.0899e+00 +1.8225e+00 +3.8197e-01 +2.1101e-02 -4.7765e+00 +3.3477e+00 +2.8935e+00 -5.8914e-01 +1.8630e+00 +1.5231e+00 -2.1079e+00 +4.0187e+00 -2.1942e+00 +2.9565e+00
3370 +3.996060480e+01 +3.996060480e+01 +4.320604800e+00 +4.320604800e+00 +3.8253e-01 -3.2266e-01 +8.5939e-01 -4.1521e+00 +1.1739e+00 -1.0722e+00 -1.5400e-01 +2.6057e+00 +2.7674e-02 +8.3120e-01 -3.4255e+00 +3.6906e+00 +1.6849e+00 -6.2500e-01 +1.2070e+00 +1.1247e-01 -2.2023e+00 +3.9014e+00 -2.5335e+00 +3.3998e+00
3519 +3.937840289e+01 +3.937840289e+01 +3.738402889e+00 +3.738402889e+00 +1.0598e-01 +4.0688e-01 +2.1973e+00 -2.9830e+00 -9.4366e-02 +2.3132e-01 +7.6094e-01 +5.2096e-01 +7.6785e-01 +6.4739e-01 -3.4998e+00 +3.0936e+00 +1.6386e+00 -1.0615e+00 +1.1678e+00 +6.4088e-01 -1.1780e+00 +3.3008e+00 -1.6526e+00 +2.8342e+00
3577 +3.838808315e+01 +3.838808315e+01 +2.748083146e+00 +2.748083146e+00 +1.4293e-01 -1.2366e+00 +1.3015e+00 -4.3864e+00 -2.7247e-02 -5.3867e-01 +2.0519e+00 +1.8139e+00 +7.9059e-01 +8.9929e-01 -3.6206e+00 +3.6238e+00 +2.9216e+00 -3.6048e-01 +8.2683e-01 +3.2473e-01 -2.2624e+00 +3.3998e+00 -1.9795e+00 +3.3702e+00
3585 +3.083502815e+01 +3.083502815e+01 -4.804971851e+00 -4.804971851e+00 +4.1655e-01 +4.1188e-01 +1.6950e+00 -5.3490e+00 +1.1261e+00 -5.7858e-01 +1.0377e+00 +1.5993e+00 -1.5888e-01 +3.3571e-01 -3.8704e+00 +3.1729e+00 +2.4227e+00 -5.3217e-01 +1.2932e+00 -1.0637e+00 -2.4938e+00 +4.0556e+00 -2.3154e+00 +2.2206e+00
3852 +2.626773038e+01 +2.626773038e+01 -9.372269625e+00 -9.372269625e+00 -5.0749e-01 +2.2941e-01 +6.3724e-01 -4.3948e+00 +4.6825e-01 -1.8679e+00 +7.4376e-01 +2.3471e+00 +2.2161e-01 -6.1330e-01 -2.9991e+00 +2.5742e+00 +2.3448e+00 -6.1613e-01 +3.6204e-01 -8.3822e-01 -2.2946e+00 +4.0185e+00 -1.2081e+00 +2.6917e+00
4558 +2.301280464e+01 +2.301280464e+01 -1.262719536e+01 -1.262719536e+01 -1.3311e-01 +5.6869e-01 +1.7983e+00 -4.3669e+00 -2.0033e-01 +3.1804e-01 +4.9478e-01 +4.4757e-01 +5.1646e-01 -3.3076e+00 -3.1487e+00 +3.4147e+00 +1.8440e+00 -1.3002e+00 +1.2742e+00 -1.5239e+00 -2.0397e+00 +3.5551e+00 -1.7341e+00 +2.6598e+00
5079 +2.250645163e+01 +2.250645163e+01 -1.313354837e+01 -1.313354837e+01 +3.7100e-02 +4.3453e-01 +1.1510e+00 -3.3790e+00 -7.5401e-01 +3.0948e-02 +5.3200e-01 +1.5742e+00 +9.6116e-01 -2.3625e+00 -4.0017e+00 +3.2366e+00 +2.3696e+00 -1.2538e-01 +1.5277e+00 -1.1057e+00 -3.1926e+00 +3.5875e+00 -1.3837e+00 +2.4678e+00
5555 +2.148774915e+01 +2.148774915e+01 -1.415225085e+01 -1.415225085e+01 -6.2734e-01 -8.1859e-02 +7.8040e-01 -3.8115e+00 -9.6943e-01 -7.5958e-01 +9.8455e-01 +1.5936e+00 +5.1471e-03 -1.7600e+00 -3.6424e+00 +3.1441e+00 +2.0114e+00 -6.9723e-01 +8.5998e-01 -7.9581e-01 -2.7953e+00 +3.8446e+00 -4.6769e-01 +3.0667e+00
5896 +2.128916368e+01 +2.128916368e+01 -1.435083632e+01 -1.435083632e+01 +2.3054e-01 +4.4236e-01 +1.1556e+00 -3.5053e+00 +4.1699e-02 -3.0722e-01 -1.0567e-01 +2.0063e+00 +5.7315e-01 -2.9648e+00 -2.9014e+00 +3.2474e+00 +2.6576e+00 -9.4566e-01 +1.6125e+00 -8.3443e-01 -2.9737e+00 +3.7815e+00 -1.5269e+00 +2.8127e+00
6396 +2.055042197e+01 +2.055042197e+01 -1.508957803e+01 -1.508957803e+01 -1.0444e+00 -1.5040e-01 +1.1851e+00 -3.9158e+00 -8.7324e-01 +2.3403e-01 +5.7524e-01 +8.3370e-01 +9.4677e-01 -1.4284e+00 -3.2353e+00 +2.6450e+00 +2.4018e+00 -8.0068e-01 +2.0222e+00 -1.1125e+00 -2.7472e+00 +5.1509e+00 -1.6512e+00 +2.7263e+00
7428 +1.963351193e+01 +1.963351193e+01 -1.600648807e+01 -1.600648807e+01 -4.1689e-01 -3.5258e-01 +1.1986e+00 -4.8836e+00 -6.5016e-01 +2.0021e-01 +6.2152e-01 +1.5015e+00 -3.8759e-02 -1.8898e+00 -3.3393e+00 +1.8103e+00 +2.6116e+00 -1.4660e+00 +1.3733e+00 -1.0769e+00 -3.0301e+00 +4.2314e+00 -1.7402e+00 +2.6811e+00
10122 +1.832535010e+01 +1.832535010e+01 -1.731464990e+01 -1.731464990e+01 +1.9425e-01 -2.6165e-01 +1.1205e+00 -4.4054e+00 -1.7402e-02 -2.7301e-01 +5.0956e-01 +1.1517e+00 +6.1051e-01 -1.7930e+00 -2.5987e+00 +3.5007e+00 +2.8040e+00 -1.2807e+00 +1.5194e+00 -1.2951e+00 -2.6733e+00 +4.1582e+00 -2.3542e+00 +3.3738e+00
10371 +1.800028454e+01 +1.800028454e+01 -1.763971546e+01 -1.763971546e+01 -6.0744e-01 +3.2427e-01 +1.5557e+00 -4.0179e+00 -6.4099e-01 +5.9055e-02 +7.8571e-01 +1.7717e+00 -1.5339e-01 -1.6084e+00 -2.2515e+00 +2.8384e+00 +2.7652e+00 -1.6843e+00 +1.1609e+00 -9.2102e-01 -2.4055e+00 +4.0567e+00 -1.5902e+00 +2.9512e+00
12472 +1.763162681e+01 +1.763162681e+01 -1.800837319e+01 -1.800837319e+01 +2.9888e-02 +6.6152e-02 +1.2740e+00 -4.1733e+00 -3.5155e-01 +4.3063e-01 -6.1011e-02 +1.4835e+00 +4.9038e-01 -1.5715e+00 -3.0675e+00 +2.8159e+00 +2.8380e+00 -9.0534e-01 +1.4291e+00 -7.6691e-01 -2.6735e+00 +4.1380e+00 -1.6051e+00 +2.7977e+00
12506 +1.707165732e+01 +1.707165732e+01 -1.856834268e+01 -1.856834268e+01 -6.9098e-01 +1.9047e-01 +1.1696e+00 -3.8088e+00 -4.0098e-01 -2.4650e-01 +1.8509e-01 +1.5825e+00 +3.7653e-01 -2.2351e+00 -2.9868e+00 +3.1504e+00 +2.6514e+00 -9.5999e-01 +1.3347e+00 -9.5420e-01 -2.7732e+00 +3.9950e+00 -1.4781e+00 +3.0135e+00
13087 +1.648244712e+01 +1.648244712e+01 -1.915755288e+01 -1.915755288e+01 -4.1897e-01 -6.7180e-02 +1.4152e+00 -4.3099e+00 -4.4432e-01 -9.7101e-02 +4.5638e-01 +1.2518e+00 +4.0112e-02 -1.6454e+00 -2.4268e+00 +2.6751e+00 +2.8124e+00 -1.1605e+00 +9.9976e-01 -1.2262e+00 -2.4828e+00 +3.8411e+00 -1.5383e+00 +2.8122e+00
15891 +1.612118184e+01 +1.612118184e+01 -1.951881816e+01 -1.951881816e+01 -3.8165e-01 +1.2845e-01 +1.2901e+00 -3.9907e+00 -4.7984e-01 -1.2628e-01 +5.2976e-01 +1.4384e+00 +1.4665e-01 -1.6227e+00 -2.6078e+00 +2.8283e+00 +2.5894e+00 -9.6261e-01 +1.4009e+00 -1.1892e+00 -2.5669e+00 +4.1625e+00 -1.6996e+00 +3.0205e+00
19886 +1.579685265e+01 +1.579685265e+01 -1.984314735e+01 -1.984314735e+01 -4.6030e-01 -1.0926e-01 +1.2742e+00 -4.1088e+00 -3.9931e-01 -1.0764e-01 +5.2756e-01 +1.3272e+00 +2.3920e-01 -1.9925e+00 -2.6511e+00 +2.8643e+00 +2.7405e+00 -1.1119e+00 +1.4297e+00 -1.1249e+00 -2.5698e+00 +3.9589e+00 -1.7056e+00 +2.8846e+00
121288 +1.520305217e+01 +1.520305217e+01 -2.043694783e+01 -2.043694783e+01 -2.6317e+00 -3.4195e+00 -2.1465e+00 -2.2089e+00 +5.9344e-01 -3.7415e+00 -1.6480e+00 +1.1300e+00 -3.4051e+00 -6.4037e-01 -3.2541e-01 -6.6267e-01 -2.7220e+00 -9.9662e-01 -1.6899e+00 +9.0483e-01 -4.0575e+00 +2.6992e+00 -3.2752e+00 -1.5558e+00
122058 +1.412520717e+01 +1.412520717e+01 -2.151479283e+01 -2.151479283e+01 -1.8554e+00 -3.4947e+00 -2.5892e+00 -2.5701e+00 +8.2565e-01 -4.3374e+00 -1.3153e+00 +1.1075e+00 -4.8550e+00 -1.0887e+00 -1.1482e+00 -2.4010e-01 -2.5747e+00 -5.7392e-01 -2.4565e+00 +1.0627e+00 -4.1179e+00 +3.9114e+00 -2.7333e+00 -1.2120e+00
122342 +1.198233954e+01 +1.198233954e+01 -2.365766046e+01 -2.365766046e+01 -2.2962e+00 -3.6363e+00 -2.1262e+00 -3.0488e+00 +1.2183e+00 -4.5667e+00 -1.4713e+00 +1.4137e+00 -3.4779e+00 -1.4618e+00 -1.0126e+00 +3.3451e-01 -1.7974e+00 -5.2695e-01 -2.0199e+00 +6.6179e-01 -2.1844e+00 +3.8661e+00 -2.4428e+00 -1.4632e+00
122438 +1.164275007e+01 +1.164275007e+01 -2.399724993e+01 -2.399724993e+01 -2.4252e+00 -3.8188e+00 -1.8110e+00 -3.2367e+00 +3.3029e-01 -4.5968e+00 -1.4595e+00 +1.0192e+00 -2.7026e+00 -1.0437e+00 -1.3281e+00 +4.3819e-01 -2.2817e+00 -3.3141e-01 -2.4543e+00 +8.4805e-01 -4.0444e+00 +2.8865e+00 -3.1774e+00 -6.8720e-01
123375 +9.218050768e+00 +9.218050768e+00 -2.642194923e+01 -2.642194923e+01 -2.5453e+00 -3.5212e+00 -1.9844e+00 -2.8802e+00 +1.0078e+00 -3.5449e+00 -1.5333e+00 +8.7031e-01 -3.3577e+00 -1.4851e+00 -1.2080e+00 +1.6680e-02 -2.1549e+00 +7.3946e-02 -2.3094e+00 +3.5799e-01 -4.1335e+00 +3.2331e+00 -2.9200e+00 -1.2035e+00
123994 +8.068885271e+00 +8.068885271e+00 -2.757111473e+01 -2.757111473e+01 -3.0633e+00 -3.0803e+00 -1.4406e+00 -2.1706e+00 +1.2233e+00 -4.8732e+00 -8.9307e-01 +1.6442e+00 -3.8182e+00 -1.3471e+00 -1.7714e+00 -6.8025e-02 -2.1726e+00 +4.8842e-01 -1.8409e+00 +6.3049e-01 -3.7591e+00 +3.4389e+00 -2.8651e+00 -1.3064e+00
125314 +7.853589388e+00 +7.853589388e+00 -2.778641061e+01 -2.778641061e+01 -2.2315e+00 -4.0715e+00 -1.3861e+00 -2.6731e+00 +1.0214e+00 -4.2355e+00 -1.7001e+00 +1.4014e+00 -3.6774e+00 -1.1344e+00 -1.7874e+00 +2.3847e-01 -1.9957e+00 +4.3550e-01 -1.5846e+00 +6.6054e-01 -3.8548e+00 +3.5648e+00 -3.0871e+00 -9.8556e-01
126757 +7.664648458e+00 +7.664648458e+00 -2.797535154e+01 -2.797535154e+01 -3.0923e+00 -3.7258e+00 -2.1309e+00 -2.8004e+00 +1.1700e+00 -4.3385e+00 -1.2647e+00 +1.7494e+00 -3.5489e+00 -7.7860e-01 -1.3443e+00 +9.3089e-02 -2.4366e+00 +7.5728e-01 -1.7053e+00 +7.4706e-01 -4.1285e+00 +3.5696e+00 -2.9323e+00 -1.0609e+00
126866 +7.577315396e+00 +7.577315396e+00 -2.806268460e+01 -2.806268460e+01 -3.3263e+00 -3.7992e+00 -2.5818e+00 -2.3020e+00 +1.0470e+00 -4.5190e+00 -1.5568e+00 +1.5934e+00 -3.6098e+00 -8.6293e-01 -1.4383e+00 -7.0780e-01 -1.9201e+00 +1.3374e+00 -1.7101e+00 +5.6773e-01 -3.8176e+00 +4.0707e+00 -3.3621e+00 -8.0752e-01
129643 +7.401522362e+00 +7.401522362e+00 -2.823847764e+01 -2.823847764e+01 -3.4377e+00 -3.7003e+00 -1.8669e+00 -2.0989e+00 +8.8093e-01 -4.5358e+00 -1.4463e+00 +1.2292e+00 -3.6778e+00 -1.1782e+00 -1.5815e+00 -5.3366e-01 -1.7496e+00 +8.2933e-01 -1.3125e+00 +4.2999e-01 -3.5889e+00 +3.4790e+00 -3.4959e+00 -1.1159e+00
129799 +6.982940563e+00 +6.982940563e+00 -2.865705944e+01 -2.865705944e+01 -3.0776e+00 -3.5441e+00 -1.8103e+00 -2.5822e+00 +1.0475e+00 -4.6625e+00 -1.6006e+00 +1.6367e+00 -3.6396e+00 -1.2004e+00 -1.5571e+00 -1.3660e-01 -1.8292e+00 +8.6153e-01 -1.2815e+00 +4.5577e-01 -3.7172e+00 +3.8048e+00 -2.8457e+00 -1.1700e+00
133443 +6.904188520e+00 +6.904188520e+00 -2.873581148e+01 -2.873581148e+01 -3.0698e+00 -3.6221e+00 -2.0701e+00 -2.6566e+00 +1.0169e+00 -4.4823e+00 -1.5453e+00 +1.5656e+00 -3.9534e+00 -8.2468e-01 -1.4769e+00 -8.3823e-02 -1.7701e+00 +1.2105e+00 -1.5243e+00 +2.5266e-01 -3.5285e+00 +3.8354e+00 -3.3301e+00 -9.5268e-01
145658 +6.753498181e+00 +6.753498181e+00 -2.888650182e+01 -2.888650182e+01 -2.9829e+00 -3.6505e+00 -1.9142e+00 -2.5827e+00 +1.1412e+00 -4.7507e+00 -1.5771e+00 +1.5303e+00 -3.8445e+00 -9.8617e-01 -1.6028e+00 -2.6533e-01 -1.7918e+00 +1.0903e+00 -1.3113e+00 +4.3808e-01 -3.7736e+00 +3.7167e+00 -3.2991e+00 -1.1525e+00
334410 +5.840817219e+00 +5.840817219e+00 -2.979918278e+01 -2.979918278e+01 +1.2768e+00 +1.2483e+00 -1.0949e+00 +1.2388e+00 +1.4976e+00 +2.1695e+00 +7.2627e-01 +1.6354e+00 +3.7303e+00 -5.6203e-01 +7.1951e-01 +1.3349e+00 -4.1564e+00 +1.3044e+00 -3.8278e-01 -2.9067e+00 -3.0538e+00 +2.2475e+00 -7.7132e-01 +3.0277e+00
338399 +4.313275414e+00 +4.313275414e+00 -3.132672459e+01 -3.132672459e+01 +9.0159e-01 +1.5206e+00 -2.2776e+00 +1.0759e+00 +1.8291e+00 +2.0392e+00 +4.2891e-02 +2.7366e+00 +3.7731e+00 +2.7427e-01 -5.4459e-01 +7.4690e-01 -3.8303e+00 +1.1131e+00 -4.7198e-01 -3.3872e+00 -3.5588e+00 +2.1968e+00 -8.7815e-01 +3.2977e+00
350590 +3.382408402e+00 +3.382408402e+00 -3.225759160e+01 -3.225759160e+01 +1.3825e+00 +1.0632e+00 -2.7181e+00 +2.5680e+00 +2.2070e+00 +1.8030e+00 +8.4566e-01 +2.4066e+00 +3.5326e+00 +4.6766e-01 -8.9053e-01 +1.9699e+00 -4.8284e+00 +2.3389e+00 +1.9006e-01 -3.6923e+00 -3.0967e+00 +1.5943e+00 -4.4170e-01 +2.8485e+00
695967 +3.304748405e+00 +3.304748405e+00 -3.233525159e+01 -3.233525159e+01 +1.0049e+00 +2.7113e-01 -3.8338e+00 +1.1231e+00 +2.3431e+00 +2.4285e+00 +1.1997e+00 +2.6958e+00 +3.3623e+00 +1.2886e+00 -9.6236e-01 +9.4966e-01 -5.3343e+00 +2.9728e+00 +8.2333e-01 -3.4439e+00 -3.7180e+00 +2.3177e+00 -1.3466e+00 +3.1329e+00
698225 +2.931375854e+00 +2.931375854e+00 -3.270862415e+01 -3.270862415e+01 +9.9802e-01 +6.9602e-01 -3.2671e+00 +1.0158e+00 +2.2304e+00 +2.4019e+00 +9.9664e-01 +1.7717e+00 +3.6534e+00 +7.5876e-01 -4.7488e-01 +1.6157e+00 -4.0004e+00 +2.1898e+00 +1.0304e+00 -3.4049e+00 -3.6637e+00 +1.9946e+00 -1.2407e+00 +3.4898e+00
746852 +2.631192855e+00 +2.631192855e+00 -3.300880714e+01 -3.300880714e+01 +8.7373e-01 +6.8497e-01 -3.0046e+00 +1.5108e+00 +2.2325e+00 +2.6706e+00 +6.4541e-01 +2.8106e+00 +3.6778e+00 +7.8737e-01 -2.0720e-01 +1.4877e+00 -4.8424e+00 +2.5553e+00 +1.1484e+00 -3.7387e+00 -3.9956e+00 +1.7126e+00 -1.4186e+00 +3.7064e+00
749589 +2.258562155e+00 +2.258562155e+00 -3.338143784e+01 -3.338143784e+01 +1.3482e+00 +9.8366e-01 -3.3091e+00 +1.3476e+00 +2.2357e+00 +2.7400e+00 +1.0474e+00 +2.8389e+00 +3.1149e+00 +1.0194e+00 -6.6594e-01 +1.3846e+00 -4.4501e+00 +2.4150e+00 +1.3071e+00 -3.8452e+00 -3.4761e+00 +2.3023e+00 -8.2368e-01 +3.2210e+00
% function evaluation | noise-free fitness - Fopt (-4.590900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.966782413e+01 +7.966782413e+01 -3.794221759e+02 -3.794221759e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1261 +7.870236649e+01 +7.870236649e+01 -3.803876335e+02 -3.803876335e+02 +2.0994e+00 +1.1403e+00 +3.2367e+00 +3.4356e+00 +2.6339e+00 +4.1335e-01 +2.0819e+00 -4.2761e+00 +7.7606e-01 -3.0355e+00 +3.1890e+00 -3.0604e+00 -4.0643e-02 -1.8480e+00 -4.6133e+00 -1.7643e+00 +3.2209e+00 -9.1130e-01 +1.1508e+00 -6.5940e-01
1351 +7.732706843e+01 +7.732706843e+01 -3.817629316e+02 -3.817629316e+02 +2.2484e+00 +1.9203e+00 +3.2815e+00 +1.7322e+00 +2.2932e+00 +5.0251e-01 +9.7920e-01 -4.3763e+00 +5.4257e-01 -3.0384e+00 +3.2266e+00 -2.2340e+00 -2.0315e-01 -1.8161e+00 -3.9774e+00 -1.9881e+00 +3.0728e+00 -6.9977e-01 +1.1037e+00 -5.6818e-01
1579 +7.542547000e+01 +7.542547000e+01 -3.836645300e+02 -3.836645300e+02 +2.3920e+00 +2.9897e-01 +3.1802e+00 +1.2160e+00 +2.1205e+00 +4.5274e-01 +1.9879e+00 -4.5293e+00 +6.6316e-01 -3.0323e+00 +2.4020e+00 -1.9242e+00 -2.3131e-01 -2.1357e+00 -4.6173e+00 -1.9157e+00 +3.8002e+00 -1.0342e+00 +2.3997e+00 -8.3846e-01
1746 +7.405642883e+01 +7.405642883e+01 -3.850335712e+02 -3.850335712e+02 +2.1499e+00 +1.0148e+00 +2.8999e+00 +2.7281e+00 +7.9845e-02 +7.1905e-01 +9.2314e-01 -3.8186e+00 +1.3684e+00 -3.0731e+00 +2.5876e+00 -1.3016e+00 -1.2754e-01 -1.7106e+00 -4.3316e+00 -1.9244e+00 +2.0584e-01 -1.8590e+00 +1.1286e+00 -3.4942e-01
1758 +7.115284438e+01 +7.115284438e+01 -3.879371556e+02 -3.879371556e+02 +2.5106e+00 +1.9279e+00 +2.2925e+00 +8.3344e-01 +5.7186e-01 +3.0977e-01 +8.1230e-01 -3.9915e+00 +1.0129e+00 -2.9988e+00 +2.2377e+00 -1.4522e+00 -6.3149e-02 -2.5120e+00 -4.9029e+00 -2.6412e+00 +3.3282e+00 -1.1233e+00 +2.2992e+00 -1.5917e-01
1961 +6.840061337e+01 +6.840061337e+01 -3.906893866e+02 -3.906893866e+02 +2.3837e+00 +9.0541e-01 +2.3842e+00 +8.1378e-01 +1.4845e+00 +3.5787e-01 +1.3670e+00 -4.4903e+00 +1.7333e+00 -3.0556e+00 +8.5804e-01 +9.0787e-02 -7.9887e-02 -2.4898e+00 -4.5970e+00 -3.7356e+00 +2.3669e+00 -1.8910e+00 +2.0261e+00 -8.4936e-01
2205 +6.569498373e+01 +6.569498373e+01 -3.933950163e+02 -3.933950163e+02 +1.2849e+00 -2.2051e-01 -2.1701e-01 +1.5542e+00 -1.1032e-01 -1.6713e-01 +9.1437e-01 -4.1974e+00 +1.1567e+00 -3.0032e+00 +3.0779e+00 -2.1302e+00 +2.4644e-02 -2.3580e+00 -4.6263e+00 -2.1515e+00 +2.7038e+00 -1.9164e+00 +2.3999e+00 -4.0239e-01
2265 +6.403516812e+01 +6.403516812e+01 -3.950548319e+02 -3.950548319e+02 +2.0199e+00 -1.4197e-02 +1.6811e+00 +1.2147e+00 +1.1868e+00 +3.5480e-01 +1.0386e+00 -4.3074e+00 +1.9344e+00 -3.0501e+00 +2.3519e+00 -1.9661e+00 -2.0996e-01 -2.4653e+00 -4.7157e+00 -2.4492e+00 +2.8997e+00 -2.7325e+00 +2.2007e+00 -5.8026e-02
2352 +5.809328385e+01 +5.809328385e+01 -4.009967161e+02 -4.009967161e+02 +1.1701e+00 +1.0985e+00 +2.3633e+00 +2.5154e-01 +2.9471e-01 +5.4854e-01 -3.1376e-01 -4.4103e+00 +1.1614e+00 -3.0396e+00 +1.6673e+00 -1.4485e+00 -5.2578e-02 -2.0289e+00 -4.5353e+00 -2.2526e+00 +2.3329e+00 -2.9520e+00 +2.2882e+00 -9.5068e-01
2403 +5.418202589e+01 +5.418202589e+01 -4.049079741e+02 -4.049079741e+02 +9.3369e-01 -5.6108e-01 +2.0100e+00 +2.4472e-01 +1.5553e-01 +7.3808e-01 +1.2778e+00 -2.9286e+00 +1.2040e+00 -2.9290e+00 +1.1988e+00 -1.4731e+00 -6.7056e-01 -2.8972e+00 -4.8352e+00 -2.8778e+00 +1.2201e+00 -3.9705e+00 +1.9128e+00 -4.7297e-01
2507 +5.238756879e+01 +5.238756879e+01 -4.067024312e+02 -4.067024312e+02 +1.2589e+00 +9.2354e-01 +1.2010e+00 +2.1195e-01 +2.5253e-01 +6.0763e-02 +7.0983e-02 -4.7293e+00 +1.9726e+00 -2.9904e+00 +1.6062e+00 -1.4292e+00 +1.7705e-01 -2.5751e+00 -4.8449e+00 -3.1501e+00 +1.1305e+00 -6.4365e+00 +1.7191e+00 -6.7519e-01
2519 +4.880522320e+01 +4.880522320e+01 -4.102847768e+02 -4.102847768e+02 +1.3997e+00 +5.2919e-01 +1.2883e+00 +1.0048e+00 +8.9661e-01 -1.7173e+00 +8.0561e-01 -4.4719e+00 +1.5457e+00 -3.0412e+00 +1.4340e+00 -1.3650e+00 +3.3261e-02 -1.7845e+00 -4.4185e+00 -2.7902e+00 +2.1196e+00 -4.0691e+00 +2.3089e+00 -1.1260e+00
2642 +3.797172891e+01 +3.797172891e+01 -4.211182711e+02 -4.211182711e+02 -2.3325e+00 +4.1727e-01 +1.8543e+00 +3.9867e-01 +2.9429e-01 +3.0192e-01 +1.5102e+00 -3.9438e+00 +2.4169e+00 -3.0519e+00 +1.4749e+00 -1.2188e+00 -1.6699e+00 -3.6592e+00 -4.6443e+00 -3.0259e+00 +1.9463e+00 -3.8042e+00 +1.9217e+00 -2.8412e+00
2880 +3.230273500e+01 +3.230273500e+01 -4.267872650e+02 -4.267872650e+02 -6.8891e-01 +8.1421e-02 +1.5641e+00 +6.7677e-02 -7.2384e-02 +3.8231e-01 +7.9137e-01 -4.2606e+00 +1.2747e+00 -2.9976e+00 +9.9720e-01 -1.2402e+00 +2.7019e-02 -3.6478e+00 -4.9215e+00 -2.6828e+00 +2.9601e+00 -4.1986e+00 +3.2913e+00 -1.2645e+00
3141 +2.971131702e+01 +2.971131702e+01 -4.293786830e+02 -4.293786830e+02 +5.0044e-01 +3.3842e-01 +1.2205e+00 -1.2243e-01 -2.6183e-01 -4.0879e-01 +6.9956e-01 -4.9751e+00 +1.5606e+00 -2.9630e+00 +1.3871e+00 -1.4183e+00 -8.8007e-01 -2.8265e+00 -5.2072e+00 -2.5092e+00 +2.4366e+00 -4.3389e+00 +2.4149e+00 -1.2079e+00
3220 +2.910648015e+01 +2.910648015e+01 -4.299835199e+02 -4.299835199e+02 -8.8836e-01 +2.0055e-01 +1.4188e+00 +2.7812e-01 +3.4317e-03 -5.4158e-02 +2.4742e-01 -4.5230e+00 +7.2433e-01 -2.9070e+00 +9.1329e-01 -1.6185e+00 -8.4561e-01 -4.0912e+00 -5.4499e+00 -3.3719e+00 +2.0132e+00 -4.8382e+00 +3.2515e+00 -1.4868e+00
3313 +2.599311465e+01 +2.599311465e+01 -4.330968853e+02 -4.330968853e+02 -1.9730e+00 +8.4720e-01 -1.2282e-01 -4.5602e-02 -7.0294e-01 +7.0395e-01 -2.5166e-02 -4.9966e+00 +2.4315e+00 -3.0136e+00 +7.4355e-01 -1.2993e+00 -2.5473e-01 -3.5992e+00 -4.2540e+00 -2.1614e+00 +2.8337e+00 -5.5924e+00 +3.2051e+00 -1.3464e+00
3322 +2.467350099e+01 +2.467350099e+01 -4.344164990e+02 -4.344164990e+02 -3.4220e-01 +1.0599e-01 +2.2004e-01 -1.0229e+00 -1.0280e+00 -2.5794e-01 +5.9661e-01 -4.4932e+00 +1.6316e+00 -2.9700e+00 +8.5799e-01 -1.2116e+00 -2.4706e+00 -3.6224e+00 -5.0957e+00 -2.5459e+00 +2.9437e+00 -4.6811e+00 +2.7021e+00 -1.4074e+00
3574 +2.116644100e+01 +2.116644100e+01 -4.379235590e+02 -4.379235590e+02 -1.2547e+00 +9.6939e-01 -6.7344e-01 -2.5480e-01 -2.8686e-01 -8.1604e-01 +7.6678e-01 -5.3121e+00 +1.8715e+00 -2.6412e+00 +1.4237e+00 -1.0427e+00 -9.3878e-01 -2.1136e+00 -4.7722e+00 -2.9185e+00 +2.1018e+00 -5.6039e+00 +2.9740e+00 -1.4332e+00
3806 +2.067798820e+01 +2.067798820e+01 -4.384120118e+02 -4.384120118e+02 -9.3999e-01 -2.4813e-01 -4.3449e-02 -2.7460e-01 -9.3762e-01 +3.2023e-01 +4.4776e-01 -5.1284e+00 +3.2711e+00 -2.9306e+00 +5.5376e-02 -1.2194e+00 -1.2953e+00 -3.1096e+00 -4.9469e+00 -2.1562e+00 +1.5280e+00 -5.7413e+00 +2.6194e+00 -1.3378e+00
4407 +2.031297127e+01 +2.031297127e+01 -4.387770287e+02 -4.387770287e+02 -1.7921e+00 -3.0324e-01 -2.6515e-01 -1.0408e+00 -1.1682e+00 +9.0018e-01 +1.4944e-01 -4.7324e+00 +2.5980e+00 -3.2402e+00 +1.6005e-01 -1.6012e+00 +1.2334e-01 -3.4274e+00 -4.9646e+00 -2.6920e+00 +1.6859e+00 -4.3722e+00 +2.8100e+00 -1.8299e+00
